#start	end	length	mean	median	max
1257672	1260010	2339	7.97	7	27
1260465	1260553	89	3.64	4	5
1260596	1261683	1088	9.63	7	38
1261729	1266343	4615	26.88	20	115
1266385	1273357	6973	25.52	14	255
1273403	1273548	146	4.24	5	8
1273844	1274229	386	6.18	6	17
1274918	1275348	431	7.52	6	14
1275398	1283733	8336	14.29	2	291
1283772	1284999	1228	208.66	199	620
1285127	1285857	731	7.71	5	33
1286762	1287102	341	1.27	1	3
1287785	1290586	2802	13.27	4	473
1290921	1291015	95	49.14	42	70
1291182	1291272	91	78.89	77	109
1291496	1291839	344	6.19	6	16
1291931	1292373	443	8.41	3	32
1292843	1292898	56	5.86	5	18
1293044	1293645	602	16.51	13	40
1293688	1293913	226	22.11	7	167
1293982	1293989	8	232.50	266	282
1294060	1294129	70	86.03	70	174
1294211	1294226	16	225.81	246	277
1294342	1294587	246	17.33	3	57
1294937	1295169	233	19.17	18	29
1295639	1296490	852	15.36	10	82
1296702	1296715	14	89.50	97	106
1297416	1297584	169	57.17	52	86
1297883	1298085	203	67.52	71	112
1298603	1298658	56	86.84	88	108
1298861	1299552	692	68.68	64	145
1299830	1299857	28	32.46	35	39
1299903	1300284	382	91.84	28	451
1300547	1300569	23	169.61	203.5	234
1300618	1300621	4	2.25	3	3
1300663	1302629	1967	21.95	17	111
1302676	1305017	2342	16.83	8	77
1305069	1308709	3641	7.13	5	27
1308756	1311525	2770	10.07	3	195
1312550	1313368	819	8.39	8	45
1313880	1313908	29	8.66	9	11
1314348	1314976	629	42.81	9	246
1315806	1315874	69	38.65	30	87
1315916	1316001	86	5.16	5	7
1316903	1317019	117	4.21	4	6
1317399	1317970	572	9.97	7	28
1318011	1318722	712	20.22	16	71
1318756	1321818	3063	31.03	7	259
1321855	1330302	8448	41.75	29	518
1331720	1331817	98	100.00	101	126
1331954	1331967	14	196.36	211	219
1332110	1332138	29	31.97	34	39
1332266	1332282	17	69.59	69.5	93
1332494	1332507	14	163.64	181	197
1332644	1332657	14	235.07	258	266
1332794	1332941	148	285.10	291	357
1332987	1336880	3894	9.27	3	163
1336918	1337133	216	22.86	34	53
1337591	1337726	136	10.80	11	17
1337758	1337973	216	25.98	30	55
1339046	1341906	2861	12.25	9	57
1342781	1343730	950	11.04	9	43
1343828	1343910	83	10.53	10	17
1344416	1344844	429	23.25	13	71
1345290	1345414	125	57.62	31	127
1345950	1348933	2984	6.25	4	44
1349325	1349416	92	2.98	3	4
1350654	1350726	73	0.03	0	1
1350768	1352145	1378	6.09	4	21
1352480	1352571	92	7.22	7	12
1352738	1353717	980	9.61	7	39
1355180	1355289	110	3.44	4	6
1355323	1356840	1518	1.34	1	6
1356872	1356934	63	1.02	0	7
1357209	1357414	206	2.10	2	5
1358370	1359034	665	1.16	1	4
1359570	1359589	20	1.90	2	2
1360245	1361229	985	6.42	4	25
1361360	1361400	41	9.83	10	15
1362173	1362333	161	12.18	12	20
1362381	1364498	2118	16.65	15	42
1364537	1367013	2477	41.73	41	126
1367228	1367445	218	32.50	33	59
1367645	1367901	257	39.65	35	65
1368491	1368506	16	8.44	9	9
1368553	1371475	2923	5.89	4	31
1371510	1374772	3263	16.13	4	100
1375019	1375137	119	11.39	12	18
1375880	1375938	59	3.80	4	5
1375984	1379968	3985	42.51	32	204
1380014	1381395	1382	97.26	82	374
1381444	1386943	5500	58.45	32	334
1386990	1389367	2378	15.54	13	89
1389483	1389486	4	12.00	16	16
1389839	1391569	1731	12.15	11	35
1392054	1392648	595	13.06	13	29
1392692	1397091	4400	21.74	21	105
1398461	1398555	95	29.13	31	48
1398794	1399488	695	14.93	14	35
1399805	1399834	30	24.73	25	30
1400187	1401270	1084	7.68	4	36
1401311	1409154	7844	10.56	8	53
1409966	1410406	441	17.93	9	62
1410780	1411165	386	17.35	16	32
1411548	1412811	1264	13.68	11	37
1412845	1413216	372	0.69	1	3
1413827	1414025	199	2.55	3	4
1414061	1415068	1008	1.18	1	4
1415114	1418893	3780	5.52	2	102
1418940	1419081	142	6.08	6	10
1419263	1419294	32	2.03	2	3
1419671	1419781	111	7.64	9	12
1420512	1422271	1760	8.84	6	60
1423665	1424035	371	1.91	2	4
1424427	1424676	250	7.44	6	18
1425821	1425865	45	0.93	1	1
1426092	1426123	32	0.97	1	1
1427439	1427572	134	5.29	5	11
1427697	1427748	52	1.29	1	2
1427794	1427934	141	9.37	8	38
1428356	1429871	1516	24.85	24	76
1429920	1431988	2069	15.28	10	71
1432323	1434730	2408	7.79	5	29
1434975	1435141	167	9.83	11	20
1435326	1438039	2714	3.48	2	27
1438377	1438432	56	11.43	12	13
1438626	1438768	143	2.36	2	4
1439103	1439176	74	2.39	2	5
1439508	1439596	89	6.18	6	8
1439928	1440100	173	8.61	8	13
1440351	1440646	296	4.06	4	8
1440711	1441977	1267	16.64	13	86
1442042	1443093	1052	5.85	5	17
1443161	1443225	65	11.60	12	16
1443284	1443888	605	7.75	6	19
1444073	1444266	194	6.68	7	9
1444724	1444741	18	8.28	10	12
1444790	1446253	1464	16.45	16	55
1446519	1446977	459	12.88	12	31
1447023	1447884	862	112.03	99	344
