#start	end	length	mean	median	max
332559	332913	355	2.55	1.868	14.922
333104	333202	99	4.64	2	14.329
334586	334589	4	20.23	26.976	26.976
336686	336764	79	115.95	55.5365	224.742
337101	337151	51	4.31	1	25.933
338610	338622	13	2.52	2.725	2.725
340810	340894	85	10.18	8.752	25.844
342224	342507	284	2.21	1.868	10.34
342559	342574	16	7.03	7.868	9.736
344117	344233	117	4.09	3.736	12.911
344289	344299	11	417.42	459.166	459.166
345488	345814	327	30.23	7.318	232.335
347066	347133	68	3.61	2.725	5.593
347181	347252	72	18.18	19.218	42.469
349662	349789	128	7.30	5.45	22.922
350426	350475	50	3.44	2.725	5.868
351402	351404	3	1.82	2.725	2.725
352416	352428	13	17.11	14.79	26.701
353245	353250	6	1.36	2.725	2.725
354292	354475	184	2.00	2	4.725
355352	355498	147	6.59	5.604	18.658
356300	356420	121	4.81	2.725	19.372
357249	357393	145	82.67	48.336	258.477
357886	358068	183	125.03	133.671	579.461
359281	359310	30	474.41	510.112	575.35
359695	359725	31	209.76	159.878	815.794
360047	360063	17	65.33	69.272	71.272
360183	360245	63	25.44	25.383	53.227
360759	360773	15	211.89	226.6165	231.704
362622	362625	4	129.08	171.792	172.77
362959	362972	14	417.62	522.119	546.919
363171	363226	56	214.89	176.338	361.324
364508	364610	103	18.75	7.736	74.301
365693	365832	140	0.46	0	1
365878	365964	87	0.41	0	1
366631	366879	249	30.20	9.175	164.02
367720	367930	211	4.46	2.868	18.218
372863	372865	3	1.25	1.868	1.868
375179	375336	158	16.23	16.801	30.866
379140	379141	2	0.00	0	0
380003	380125	123	20.34	5.593	130.584
380555	380763	209	40.02	26.4105	145.1
381928	382223	296	41.23	23.801	403.235
383196	383224	29	62.63	70.006	80.939
384341	384342	2	3.73	7.461	7.461
384432	384453	22	75.89	76.358	97.631
385726	385741	16	57.96	61.732	70.204
386360	386372	13	291.56	355.06	372.757
387549	387562	14	8.53	9.186	9.186
387612	387669	58	15.80	15.944	28.152
389140	389230	91	11.13	3.736	26.141
389450	389797	348	2.76	1.868	10.593
391985	392047	63	2.93	1.868	5.45
393011	393022	12	7.49	8.175	8.175
393062	393132	71	0.00	0	0
399523	399636	114	2.93	1.868	7.318
405315	405323	9	0.30	0	2.725
406902	406907	6	4.54	5.45	5.45
406999	407469	471	7.24	2.2965	64.446
412440	412554	115	1.54	1.434	3.868
413902	414058	157	10.95	0	70.984
415529	415600	72	17.74	16.944	32.723
417176	417211	36	4.43	4.868	5.868
417499	417500	2	71.79	143.58	143.58
418188	418418	231	13.17	5.45	139.781
418956	418973	18	6.81	7.318	7.318
419488	419584	97	4.20	3.736	9.34
419639	419742	104	15.45	6.45	75.577
420029	420101	73	2.10	1.868	5.604
420237	420335	99	11.28	4.8625	29.152
422547	422584	38	1.66	1.868	2.725
424124	424130	7	167.59	200.0615	202.358
426195	426385	191	9.57	8.175	50.448
427022	427023	2	9.33	18.658	18.658
428059	428473	415	4.80	3.736	19.493
429098	429102	5	2.99	3.736	3.736
429149	429187	39	2.76	3.736	3.736
430475	430547	73	1.15	1.868	1.868
431271	431299	29	6.75	6.604	15.647
431657	431698	42	212.76	223.623	268.092
433160	433369	210	14.46	5.593	55.217
434435	434543	109	3.35	3.725	6.45
434577	434713	137	0.46	0	2.725
435899	435968	70	3.27	0	10.9
437235	437242	8	0.00	0	0
438380	438428	49	70.46	73.673	177.824
438897	438898	2	159.58	319.164	319.164
439535	439616	82	17.30	16.922	24.405
440493	440511	19	298.61	360.273	363.564
441544	441548	5	7.47	9.34	9.34
441586	441720	135	24.46	30.888	41.228
442432	442565	134	4.63	2.725	12.186
443427	443444	18	14.10	18.065	18.065
445458	445486	29	5.25	4.725	9.175
445685	445714	30	41.59	44.15	57.775
446840	446845	6	66.62	79.973	82.698
447200	447516	317	85.97	66.028	256.004
447819	447847	29	0.00	0	0
450959	451145	187	0.70	0	2.725
452844	453031	188	4.06	3	11.054
454889	455339	451	1.48	1	7.472
456636	456841	206	4.36	1.868	15.911
457415	457541	127	11.07	3.736	35.184
458583	458712	130	21.53	7.593	147.737
458941	459005	65	18.53	11.054	59.359
461004	461025	22	4.52	4.736	4.736
461974	462247	274	285.92	85.917	1747.03
464525	464567	43	8.68	12.197	14.922
464714	464715	2	1.43	2.868	2.868
465172	465239	68	0.99	1.868	1.868
465287	465654	368	25.64	3.736	179.274
465988	466002	15	1.74	1.868	1.868
468954	468996	43	6.64	7.45	15.779
469684	469697	14	3.96	4.725	4.725
471099	471111	13	1.58	1.868	1.868
473126	473246	121	1.56	0	6.45
475871	475884	14	2.53	2.725	2.725
477244	477264	21	14.94	18.647	21.372
478159	478170	12	2.27	2.725	2.725
478828	478842	15	21.36	22.0865	24.383
479335	479384	50	0.06	0	1
480435	480636	202	1.60	1.868	4.593
481912	482042	131	10.70	10.329	27.262
482370	482392	23	6.29	6.725	6.725
483290	483294	5	47.62	59.523	59.523
484162	484376	215	10.60	4.593	50.327
485236	485299	64	42.44	48.744	66.248
485873	485969	97	16.07	15.911	25.416
486961	487105	145	9.65	1.868	54.271
487895	488054	160	0.68	0	5.593
489069	489070	2	0.00	0	0
489902	489903	2	3.23	6.461	6.461
491861	491871	11	0.91	1	1
491978	491983	6	0.98	1	1.868
492893	492927	35	4.24	5.45	8.175
493303	493363	61	1.17	0	3.725
494081	494097	17	1.55	1.868	1.868
495388	495472	85	3.06	2.725	4.725
496573	496673	101	0.67	0	1.868
496718	496724	7	10.21	11.911	11.911
497232	497274	43	1963.09	596.9175	4277.82
499000	499050	51	498.68	515.492	920.596
499306	499632	327	345.23	157.107	1676.7
499677	499691	15	8.60	12.043	12.043
500661	501035	375	62.96	3.736	361.688
501795	502028	234	6.67	5.593	36.887
503013	503042	30	2.54	2.725	5.45
503075	503086	12	2.50	2.725	2.725
506315	506406	92	0.67	0	9.604
507331	507394	64	0.00	0	0
508154	508411	258	1.17	0	5.736
509243	509299	57	0.00	0	0
510554	510824	271	2.86	2.725	6.461
511805	511831	27	0.00	0	0
511945	511951	7	0.00	0	0
512025	512068	44	15.92	16.736	21.736
512142	512189	48	6.03	7.725	7.725
512263	512523	261	7.68	4.593	28.998
513937	513944	8	8.18	9.329	11.329
514383	514386	4	29.83	38.866	41.591
514747	514970	224	3.71	2.725	8.45
515044	515088	45	17.89	22.054	27.054
515162	515169	8	5.65	6.461	6.461
515205	515354	150	4.10	1.868	15.944
517542	517543	2	1.36	2.725	2.725
517589	517596	8	4.13	4.868	4.868
518797	519141	345	18.24	10.6915	63.512
520381	520443	63	4.78	2.725	30.701
520768	520883	116	2.47	2	6.45
521880	522061	182	6.61	3.725	17.318
523712	523733	22	0.91	1	2
524967	525172	206	21.05	10.329	79.391
526230	526243	14	10.42	11.34	12.34
526276	526860	585	4.25	1.868	74.611
528275	528277	3	21.52	32.284	32.284
528734	528801	68	1.54	1.868	3.736
528849	529300	452	7.87	3.868	60.965
529330	529331	2	0.93	1.868	1.868
530250	530323	74	5.56	5.736	12.054
530406	530772	367	11.67	7.472	67.05
531013	531064	52	0.00	0	0
531184	531253	70	4.38	2.725	20.636
532643	533080	438	4.79	2	22.097
537512	537781	270	3.83	2.725	14.625
538718	538790	73	0.08	0	1.868
538858	538860	3	0.00	0	0
539195	539583	389	16.63	11.197	90.521
540082	540200	119	5.70	3.736	15.801
542121	542175	55	2.52	1	5.736
542750	542928	179	1.24	0.5	5.593
542980	543478	499	1.52	0	6.45
543693	543844	152	2.87	2.725	4.725
543917	543994	78	1.58	1	5.45
544934	545224	291	21.13	5.45	147.97
545978	545982	5	66.95	83.6865	85.049
546029	546040	12	5.69	5.604	7.472
547352	547718	367	10.58	7.604	48.788
548001	548014	14	2.53	2.725	2.725
548057	548180	124	3.34	2.725	13.625
549489	549490	2	6.95	13.9	13.9
551636	551846	211	20.68	13.779	45.733
552330	552380	51	1.59	1.868	3.725
552930	553097	168	3.44	2.725	7.461
554028	554065	38	232.90	220.588	355.56
555149	555154	6	35.59	41.018	49.49
555977	555978	2	4.16	8.318	8.318
556786	556787	2	17.34	34.679	34.679
557335	557369	35	30.37	32.79	41.108
557643	557696	54	2.96	4.593	4.593
559755	559856	102	13.28	3.868	56.643
561069	561090	22	2.64	2.725	3.725
561138	561168	31	1.81	1.868	1.868
561823	561891	69	7.11	6.45	12.186
562408	562409	2	1.36	2.725	2.725
562776	562946	171	1.57	1.868	5.604
563193	563366	174	7.49	7.472	15.34
563739	563920	182	4.02	4.736	12.34
566095	566200	106	8.70	5.45	28.284
567335	567404	70	15.99	17.812	32.888
568416	568417	2	18.57	37.141	37.141
569228	569278	51	8.50	8.593	12.329
569936	570087	152	28.35	18.604	83.104
571047	571069	23	23.84	27.152	30.888
573000	573180	181	9.36	2	39.536
573222	573312	91	10.37	3.868	24.405
573799	573838	40	10.76	11.318	15.043
575354	575391	38	2.64	2.725	3
576817	577029	213	4.50	3.736	11.054
578425	578517	93	2.37	0	5.45
579937	579940	4	9.10	12.461	12.461
581042	581107	66	0.00	0	0
582395	582540	146	47.11	31.262	116.146
583108	583398	291	66.68	35.492	390.433
584179	584213	35	67.82	60.775	113.079
584255	584418	164	35.27	17.647	158.502
585199	585235	37	13.22	15.493	20.943
585335	585383	49	35.32	40.2725	48.437
586772	586784	13	4.50	5.093	5.593
587559	587612	54	5.80	6.45	8.45
588504	588629	126	3.22	3.725	4.593
589275	589419	145	5.93	5.604	10.329
590062	590119	58	60.13	59.051	91.202
590669	590727	59	103.33	105.002	123.396
591280	591287	8	9.14	10.45	10.45
592305	592559	255	6.00	5.5215	25.262
593001	593083	83	216.42	89.7855	604.153
593354	593376	23	8.13	9.175	10.9
596539	596550	12	18.87	22.097	22.097
598108	598212	105	70.29	27.806	187.387
598326	598327	2	1.36	2.725	2.725
600470	600507	38	96.36	108.805	134.77
600544	600548	5	2.62	3.736	3.736
601749	602090	342	37.29	14.208	171.812
602544	602556	13	23.02	24.943	24.943
602604	602628	25	53.08	56.283	62.821
603791	603798	8	4.05	4.593	4.736
603832	603868	37	3.13	3.736	5.604
605693	605697	5	8.69	8.8125	18.35
606384	606479	96	25.96	20.911	58.754
607692	608625	934	12.39	2.725	108.034
609562	609587	26	2.23	3	4.868
609794	610188	395	68.63	29.9	375.793
610630	610647	18	463.17	517.762	626.667
611308	611396	89	393.39	375.876	931.659
613197	613201	5	490.35	609.701	627.815
615034	615060	27	276.71	240.667	519.74
618765	618781	17	312.50	314.4435	426.662
619322	619334	13	173.74	193.5405	214.006
622024	622339	316	66.46	36.327	324.188
623867	624055	189	57.75	30.416	216.006
625331	625339	9	0.56	1	1
625385	625473	89	0.46	0	2.725
626476	626543	68	80.06	128.517	181.284
627459	627521	63	21.05	19.933	40.58
627981	628031	51	33.79	35.119	50.173
628341	628443	103	4.05	4	10.45
629737	629824	88	12.27	12.208	22.658
632248	632264	17	67.08	77.051	81.721
633120	633121	2	43.50	86.995	86.995
635446	635545	100	9.90	7.472	26.547
636173	636174	2	34.82	69.644	69.644
642006	642010	5	420.33	527.718	532.888
643166	643442	277	14.74	2.868	126.069
644046	644092	47	3.52	3.736	4.736
644516	644592	77	4.72	5.45	7.45
644621	644691	71	0.73	0	2.725
645337	645453	117	1.94	1.868	4.736
646648	646899	252	1.33	0	13.208
647680	647683	4	9.43	11.9	16.647
648899	648956	58	2.17	2.725	6.461
650244	650271	28	6.76	7.461	9.461
651073	651080	8	13.94	15.933	15.933
651255	651343	89	0.00	0	0
656854	657088	235	43.63	13.779	148.642
658445	658451	7	350.05	405.911	431.683
659520	659637	118	19.57	15.493	46.184
660514	660677	164	3.27	0	35.613
661866	661869	4	0.47	0	1.868
662122	662123	2	8.60	17.208	17.208
663252	663263	12	37.68	40.931	42.799
665650	666006	357	7.56	7	132.769
666733	666817	85	31.83	26.668	61.115
667511	667751	241	3.91	3.736	11.208
669075	669091	17	3.17	3.868	3.868
670292	670424	133	1.83	1.868	4.736
670505	670703	199	5.73	4.593	18.361
673338	673354	17	4.17	5.45	5.45
673523	673525	3	21.12	31.68	31.68
673982	674049	68	1.87	1.868	2.868
674097	674169	73	1.97	1.868	4.725
677111	677118	8	5.92	7.461	7.461
677767	677785	19	334.14	384.475	399.968
680453	680749	297	6.17	4.868	43.151
681112	681182	71	1813.47	1940.74	2529.46
682317	682337	21	7.67	8.329	8.329
682367	682433	67	7.51	11.302	12.736
683484	683566	83	10.00	9.472	16.076
684626	684630	5	2.49	2.868	3.868
685279	685356	78	3.34	2	7.461
686998	687208	211	12.12	11.45	24.35
687701	688116	416	17.27	3.736	85.192
691342	691350	9	0.89	1	1
692988	693017	30	45.60	51.929	58.533
693465	693476	12	3.00	3.725	3.725
694077	694099	23	30.62	32.146	39.173
695371	695424	54	0.00	0	0
700367	700412	46	2.39	0	10.318
701058	701926	869	6.02	4.736	32.054
702350	702543	194	0.46	0	1.868
703575	703885	311	2.65	1.868	10.043
704339	704509	171	6.00	4.593	26.152
706874	706982	109	2.87	2.868	7.593
707181	707447	267	15.37	7.736	74.105
707493	707496	4	0.00	0	0
707571	707646	76	7.48	5.604	12.922
709405	709438	34	38.20	33.14	60.555
709664	709845	182	14.91	8.329	78.665
710851	710880	30	77.42	74.951	98.302
711499	711556	58	1.27	0	2.725
711600	711609	10	6.58	8.329	8.329
711892	712018	127	115.62	78.304	431.041
713777	713930	154	8.37	2.725	31.076
714624	714653	30	5.77	7	9
715937	716234	298	38.75	22.262	106.728
716577	716582	6	6.93	8.318	8.318
718170	718173	4	3.44	4.593	4.593
719197	719198	2	10.82	21.636	21.636
720291	720302	12	20.88	22.779	22.779
722106	722214	109	5.35	6.45	14.9
723769	723905	137	2.23	2.725	8.604
724005	724012	8	10.43	12.186	12.186
724057	724096	40	15.40	14.779	26.69
724667	725082	416	297.18	16.79	2623.4
725800	725831	32	5.34	4.593	12.186
726816	727030	215	6.52	2.725	27.679
727601	727737	137	5.57	2.725	20.208
728140	728596	457	1.68	1.868	10.043
728717	728720	4	37.42	49.271	51.139
729384	729450	67	2.83	3.736	4.736
730630	730763	134	2.12	2.725	3.725
730804	731001	198	7.90	0	31.416
732130	732131	2	3.43	6.868	6.868
733068	733086	19	19.38	20.372	24.965
734773	734778	6	5.38	6.461	6.461
734824	734839	16	0.00	0	0
735695	735775	81	1.56	1	3.725
736823	736945	123	14.45	11.208	36.349
737807	737998	192	15.73	12.065	59.38
739466	739542	77	3.42	2.868	7.736
739576	739813	238	0.00	0	0
741803	741848	46	0.00	0	0
743169	743203	35	5.64	3.725	18.515
744089	744307	219	1.51	1.868	15.944
745673	745679	7	3.59	3.736	6.461
746913	747244	332	87.11	52.557	203.753
747911	747927	17	7.60	8.45	11.175
749068	749219	152	3.05	1.868	8.472
750240	750298	59	10.76	10.461	24.13
750447	750740	294	85.72	23.868	564.875
751737	751872	136	950.56	347.277	3239.96
753389	753406	18	302.40	428.074	441.128
754415	754491	77	7.85	7.236	19.472
756959	757165	207	41.53	17.669	183.206
758125	758303	179	4.94	0	21.8
759186	759341	156	8.79	5.45	24.273
760430	760563	134	16.47	9.175	55.864
761470	761597	128	2.66	0	8.175
762954	762967	14	5.06	5.45	5.45
764003	764020	18	21.06	23.097	28.69
764720	764730	11	22.23	31.8985	34.261
765373	765389	17	26.05	26.251	31.855
766581	766643	63	5.36	6.868	9.736
766682	766691	10	0.00	0	0
767628	767700	73	3.42	2.725	4.593
767896	768088	193	2.36	2	4.593
769523	769590	68	1.36	0	5.45
770350	770399	50	0.00	0	0
770994	771127	134	0.49	0	2.868
771713	771880	168	0.79	0	2.725
772826	772886	61	0.11	0	1
774615	774883	269	16.57	9.252	70.623
777179	777362	184	4.60	5.604	11.186
778278	778283	6	3.63	5.45	5.45
781194	781255	62	0.93	1.868	1.868
781985	782209	225	2.92	1	8.593
784609	784657	49	13.86	14.625	18.361
785123	785181	59	1.39	0	4.593
785710	785805	96	2.48	2.725	5.604
785843	785883	41	0.60	0	2.725
786340	786542	203	5.73	5.604	14.076
788614	788780	167	31.09	31.888	68.358
789888	790167	280	39.69	28.855	127.187
790447	790462	16	13.64	14.186	19.636
790510	790727	218	0.17	0	1
791256	791262	7	0.00	0	0
791300	791313	14	0.00	0	0
791995	792010	16	0.47	0	3.736
794497	794514	18	1.18	0	4.736
795520	795783	264	10.59	8.175	36.733
796096	796379	284	33.10	10.9	155.385
796474	796507	34	9.34	10.329	11.329
798090	798127	38	3.32	3.725	4.725
802080	802335	256	2.03	2.725	6.461
803386	803440	55	0.20	0	2.725
804338	804423	86	0.78	0	1.868
804538	804904	367	7.25	2	34.624
805238	805361	124	18.19	13.911	43.743
805776	806241	466	5.70	3.725	28.086
806333	806418	86	6.03	3.736	13.076
807778	807943	166	4.53	4.593	14.065
808559	808585	27	3.40	0	9.186
808781	808879	99	2.95	1.868	8.329
