#start	end	length	mean	median	max
1689673	1689735	63	0.00	0	0
1690060	1690070	11	13.27	15	15
1690113	1690143	31	53.90	55.5	72
1690726	1690727	2	0.00	0	0
1690863	1690891	29	27.38	24	44
1693674	1693698	25	11.32	13	14
1693742	1693788	47	3.64	0	18
1694891	1694957	67	0.00	0	0
1694990	1695009	20	22.35	24	25
1695358	1695420	63	2.21	0	16
1696864	1696875	12	15.00	16	18
1698370	1698485	116	21.47	21	32
1699647	1699832	186	22.23	20	46
1701855	1701859	5	44.00	54	62
1702831	1702844	14	16.07	17	18
1703322	1703404	83	34.78	33.5	68
1704479	1704483	5	0.00	0	0
1706743	1706788	46	74.24	78	99
1706820	1707457	638	22.36	19	91
1708757	1709148	392	21.79	17	118
1709620	1709621	2	5.00	10	10
1711459	1711473	15	25.00	28	29
1712301	1712795	495	17.86	0	160
1714888	1715117	230	171.92	173	327
1715463	1715637	175	5.20	0	21
1715836	1716171	336	0.00	0	0
1716484	1716627	144	0.00	0	0
1718833	1719208	376	0.00	0	0
1719252	1719258	7	0.00	0	0
1721947	1722142	196	0.00	0	0
1722483	1722491	9	0.00	0	0
1722963	1723105	143	0.00	0	0
1723147	1723161	15	0.00	0	0
1724167	1724400	234	140.10	0	731
1724635	1724793	159	79.49	39	225
1726039	1726065	27	46.11	44	71
1726098	1726493	396	0.00	0	0
1726918	1727672	755	0.00	0	0
1727703	1728024	322	5.48	0	20
1729153	1729567	415	8.09	0	31
1729686	1729809	124	0.00	0	0
1730180	1730256	77	7.26	12	15
1730390	1730756	367	29.14	0	107
1732269	1732343	75	65.99	96	105
1732386	1732786	401	0.98	0	17
1733351	1733364	14	0.00	0	0
1733403	1733574	172	2.31	0	35
1734736	1734753	18	38.56	44	55
1734793	1735098	306	0.00	0	0
1735131	1735318	188	66.97	50	171
1737353	1737442	90	14.99	12	40
1738433	1738580	148	30.74	22	89
1740969	1741069	101	0.00	0	0
1742453	1742470	18	11.39	12	15
1742506	1742539	34	12.03	13	45
1742631	1743195	565	111.21	53.5	505
1743270	1743304	35	0.80	0	14
1743378	1743419	42	26.90	10	358
1743494	1743528	35	1333.89	29.5	22472
1743602	1743698	97	77.66	0	508
1745649	1745796	148	1.14	0	17
1746634	1746644	11	12.00	13.5	15
1746678	1746834	157	1.63	0	21
1747864	1747883	20	0.00	0	0
1748060	1748120	61	3.90	0	16
1748844	1748915	72	10.57	13	26
1749348	1749576	229	24.63	17.5	119
1749952	1749963	12	9.67	11	13
1750771	1750782	12	7.83	0	36
1750819	1751412	594	87.90	58	296
1752583	1752699	117	14.90	0	57
1752730	1752735	6	15.17	18	20
1753726	1753809	84	102.25	113	270
1754113	1754220	108	72.19	53	133
1756978	1756993	16	14.50	17	21
1757022	1757209	188	7.85	10	18
1758200	1758360	161	8.06	0	45
1759786	1759891	106	3.14	0	29
1759916	1759969	54	38.72	58	82
1761854	1761866	13	0.00	0	0
1761900	1761923	24	0.00	0	0
1762506	1762517	12	0.00	0	0
1762546	1763255	710	15.76	0	79
1764027	1764128	102	1.05	0	13
1764750	1764792	43	41.79	43	105
1764835	1764846	12	0.00	0	0
1765420	1765432	13	11.23	6.5	35
1766703	1766714	12	0.00	0	0
1766753	1766819	67	6.33	0	26
1767596	1767622	27	3.15	0	12
1768646	1768789	144	43.92	45	155
1769345	1769402	58	184.14	63	513
1770147	1770151	5	88.40	110.5	118
1770947	1770952	6	0.00	0	0
1770981	1771004	24	68.38	71	77
1773562	1773620	59	112.03	71	281
1775997	1776004	8	15.75	20	20
1776563	1776597	35	3.71	0	10
1777639	1777676	38	9.13	11	13
1778124	1778137	14	34.79	41	43
1778164	1778302	139	167.35	73.5	475
1779017	1779055	39	7.28	0	24
1779836	1779850	15	7.27	11	11
1779887	1780300	414	2.18	0	54
1781690	1781700	11	7.27	12	14
1781726	1781770	45	26.82	27	42
1783028	1783040	13	0.00	0	0
1783086	1783134	49	32.14	36.5	78
1785970	1785983	14	0.00	0	0
1786032	1786048	17	0.00	0	0
1786511	1787383	873	1.26	0	27
1788179	1788697	519	290.18	0	3101
1789742	1790222	481	23.55	0	569
1790256	1790264	9	11.22	13	13
1791183	1791188	6	45.33	56	56
1791450	1791455	6	213.17	259	260
1792269	1792299	31	167.55	171	184
1793011	1793115	105	17.69	12	164
1793147	1793159	13	91.46	102	109
1793526	1793551	26	149.04	165	186
1794536	1794563	28	143.93	127	339
1795182	1795203	22	101.68	96	195
1795597	1795618	22	316.00	335	376
1795979	1796048	70	346.86	325	961
1796155	1796180	26	540.27	574	641
1796397	1796403	7	276.29	320.5	370
1797712	1797725	14	1413.07	1495	1601
1798158	1798161	4	126.00	169	172
1798856	1798876	21	343.24	407.5	711
1799228	1799243	16	183.00	95	665
1799775	1799790	16	192.31	174	345
1800181	1800198	18	343.50	409	412
1800502	1800506	5	168.60	209	216
1801044	1801055	12	342.42	388	402
1801377	1801390	14	98.00	113	120
1801757	1801980	224	570.66	217	2118
1802242	1802243	2	24.50	49	49
1802433	1802434	2	78.00	156	156
1803525	1803536	12	72.67	57	134
1803864	1803874	11	16.36	18	26
1804151	1804158	8	28.75	33	35
1804990	1804997	8	424.25	476	506
1805927	1805928	2	158.50	317	317
1806571	1806717	147	258.07	128.5	716
1806753	1806790	38	0.00	0	0
1806980	1807188	209	10.33	10	32
1807231	1807358	128	15.53	14	64
1807668	1807687	20	80.10	83	92
1808870	1808902	33	1062.06	1083	1198
1808952	1808959	8	157.12	180	183
1811063	1811083	21	131.90	142	149
1811552	1811671	120	122.38	92	325
1812041	1812221	181	48.51	0	405
1812369	1812377	9	0.00	0	0
1813519	1813690	172	1.94	0	13
1813721	1813760	40	0.00	0	0
1814820	1815055	236	1.91	0	12
1815086	1815109	24	12.79	14	15
1819283	1819437	155	22.14	25	36
1823614	1823806	193	132.62	26	814
1824176	1824235	60	1778.28	1803	2717
1824734	1824963	230	1137.00	456	4341
1825657	1825658	2	483.00	966	966
1826091	1826193	103	570.11	625.5	1154
1826728	1826731	4	135.00	181	185
1827008	1827124	117	28.45	26	210
1827198	1827206	9	2490.11	368.5	10124
1828389	1828439	51	2130.43	2514.5	2832
1828512	1828523	12	1180.25	148	6461
1828595	1828627	33	1262.82	1462	1895
1828709	1828807	99	150.11	43	2766
1829057	1829181	125	41.30	50	70
1829749	1829799	51	54.00	0	171
1829834	1829853	20	0.00	0	0
1830191	1830207	17	0.00	0	0
1830980	1831676	697	75.86	39.5	324
1831762	1831967	206	17.38	17	46
1832001	1832026	26	5.27	0	26
1834331	1834410	80	10.01	14	32
1834870	1834897	28	36.11	37	43
1836083	1836085	3	51.00	76.5	78
1836118	1836175	58	0.00	0	0
1839564	1839565	2	11.50	23	23
1841388	1841468	81	61.68	65.5	97
1842393	1842435	43	140.44	138	214
1842469	1842482	14	154.36	172	187
1842984	1843058	75	30.41	0	161
1843254	1843283	30	83.33	53	231
1844619	1844629	11	20.09	21.5	25
1844662	1844693	32	6.25	10	10
1844856	1845041	186	5.72	0	19
1845690	1845753	64	7.91	0	31
1846210	1846221	12	22.00	24	25
1847140	1847377	238	40.31	40	167
1848218	1848737	520	45.00	36	121
1848972	1849021	50	183.12	211	308
1849610	1849887	278	47.77	13	186
1850437	1850658	222	94.04	47	394
1851090	1851527	438	18.83	0	107
1852998	1853014	17	34.00	36	39
1853058	1853254	197	2.52	0	14
1853754	1853818	65	4.40	0	18
1854579	1854607	29	0.00	0	0
1854647	1854668	22	0.00	0	0
1855089	1855268	180	0.63	0	18
1855419	1855435	17	0.00	0	0
1855631	1855642	12	0.00	0	0
1856657	1856703	47	16.83	20	36
1856739	1856757	19	7.32	10.5	11
1857970	1858204	235	13.06	0	84
1858504	1858685	182	16.52	17	35
1858810	1859710	901	19.04	14	70
1861710	1861742	33	27.45	37	45
1864014	1864134	121	1.56	0	36
1865149	1865151	3	0.00	0	0
1866190	1866296	107	0.00	0	0
1867161	1867162	2	0.00	0	0
1867199	1867312	114	0.00	0	0
1867824	1867858	35	1.60	0	14
1867889	1867901	13	13.77	15	17
1869918	1870114	197	75.97	0	349
1871234	1871522	289	23.45	28	64
1871704	1872072	369	29.60	0	119
1872106	1872223	118	0.53	0	13
1872515	1872868	354	0.00	0	0
1872981	1873079	99	0.00	0	0
1875967	1876317	351	0.00	0	0
1876391	1876398	8	0.00	0	0
1876473	1876575	103	0.00	0	0
1878114	1878526	413	0.00	0	0
1878564	1878577	14	7.43	10	13
1878992	1879144	153	11.31	5	65
1879949	1879984	36	1.67	0	15
1880390	1880391	2	0.00	0	0
1881076	1881197	122	387.98	18	1474
1882239	1882404	166	33.90	32	59
1883629	1883643	15	25.20	28	29
1883682	1883747	66	1.36	0	10
1885896	1886379	484	2.40	0	24
1886662	1887184	523	2.20	0	25
1887217	1887810	594	0.00	0	0
1888820	1891119	2300	28.19	0	468
1891510	1891591	82	26.37	0	113
1893038	1893050	13	60.31	65.5	72
