#start	end	length	mean	median	max
168811	169055	245	94.85	0	364
173301	173323	23	1.17	1	2
173594	173773	180	0.04	0	1
174236	174480	245	0.00	0	0
174979	175226	248	0.00	0	0
181676	181706	31	0.00	0	0
183537	183853	317	0.59	0	4
185171	185194	24	0.00	0	0
186933	187394	462	0.00	0	0
192079	192084	6	0.00	0	0
193831	193864	34	0.00	0	0
195464	195718	255	0.00	0	0
196846	196864	19	0.95	1	1
197537	197708	172	0.66	0	2
197997	198553	557	0.09	0	1
200510	200615	106	0.00	0	0
201180	201228	49	0.31	0	1
201571	201961	391	0.27	0	1
202733	202772	40	0.00	0	0
204454	204468	15	0.00	0	0
205279	205367	89	0.00	0	0
205480	205563	84	0.00	0	0
206470	206659	190	0.00	0	0
208594	208674	81	0.21	0	1
210394	210514	121	0.09	0	1
211772	212036	265	0.18	0	4
212538	212556	19	9.26	10	15
212818	212939	122	0.00	0	0
213043	213181	139	0.00	0	0
214097	214115	19	0.00	0	0
216855	216870	16	2.12	3	3
218479	218502	24	0.00	0	0
218968	219143	176	0.00	0	0
219414	219523	110	0.36	0	1
220103	220162	60	0.00	0	0
221300	221346	47	0.00	0	0
222985	223373	389	0.00	0	0
225012	225146	135	8.29	8	17
225252	225405	154	3.58	0	16
226237	226240	4	1.50	2	2
227042	227143	102	1.62	1	8
227880	227949	70	0.00	0	0
228799	229102	304	0.17	0	1
229775	229782	8	0.00	0	0
230587	230723	137	0.00	0	0
231669	231885	217	0.00	0	0
232184	232242	59	0.00	0	0
233107	233233	127	0.00	0	0
234203	234226	24	0.00	0	0
234365	234535	171	0.00	0	0
234635	234859	225	0.03	0	2
235463	235600	138	0.00	0	0
235790	235928	139	0.00	0	0
236904	237054	151	0.00	0	0
237382	237502	121	0.65	0	7
238337	238478	142	0.00	0	0
238833	239408	576	0.09	0	1
239520	239580	61	0.00	0	0
240376	240579	204	0.00	0	0
242083	242119	37	0.00	0	0
243767	244019	253	0.00	0	0
244551	244564	14	0.00	0	0
245357	245493	137	0.00	0	0
245614	245984	371	0.00	0	0
246284	246300	17	0.00	0	0
248179	248577	399	0.13	0	1
248704	248860	157	0.00	0	0
250562	250801	240	0.00	0	0
252527	252637	111	0.00	0	0
253592	253607	16	0.00	0	0
254529	254541	13	1.54	2	2
256482	256523	42	0.00	0	0
257394	257844	451	0.01	0	1
257950	257993	44	0.68	1	1
258401	258445	45	0.00	0	0
258554	258865	312	0.00	0	0
259982	260050	69	0.00	0	0
262143	262377	235	0.00	0	0
263791	263901	111	0.00	0	0
265171	265406	236	0.00	0	0
266490	266553	64	0.47	0	1
267928	268235	308	0.60	0	9
269811	269908	98	2.46	0	16
271434	271528	95	0.52	1	1
271886	271981	96	0.85	1	2
272993	273113	121	0.84	1	1
274281	274582	302	20.62	0	219
274868	274874	7	74.71	86	92
275223	275292	70	2.93	2	14
277459	277518	60	0.13	0	1
277633	277830	198	0.00	0	0
278287	278403	117	0.00	0	0
278476	278481	6	0.33	0	1
278570	278580	11	3.27	4	4
278653	278659	7	0.00	0	0
278733	278781	49	0.00	0	0
278855	278944	90	0.01	0	1
279017	279024	8	0.00	0	0
279095	279113	19	1.95	2	3
279197	279292	96	0.00	0	0
279367	279373	7	0.14	0	1
279448	279451	4	0.00	0	0
279520	279598	79	30.82	40	51
281147	281308	162	42.24	3	2137
284215	284266	52	5.60	1	22
284380	284394	15	22.93	23.5	38
284469	284474	6	1.67	2	2
284548	284715	168	0.92	0	3
285080	285256	177	1.58	0	5
286401	286416	16	0.00	0	0
286858	286859	2	1.50	3	3
287874	287955	82	0.09	0	1
288064	288295	232	0.00	0	0
290282	290417	136	1.71	2	5
291045	291076	32	0.78	1	1
292012	292411	400	14.00	0	132
292694	292734	41	120.61	169	179
293854	293984	131	248.55	171	503
294366	294508	143	30.30	0	171
294608	294774	167	1.74	1	6
296311	296464	154	1.77	0	20
296672	296693	22	0.00	0	0
298017	298163	147	0.00	0	0
300352	300391	40	0.00	0	0
300524	300581	58	3.66	1	20
302198	302360	163	9.56	2	33
305267	305318	52	1.48	1	8
305432	305448	17	35.94	44.5	56
306523	306739	217	0.00	0	0
307253	307263	11	0.00	0	0
307609	307637	29	0.00	0	0
308358	308562	205	0.00	0	0
309355	309628	274	0.00	0	0
310571	310613	43	0.00	0	0
311388	311456	69	0.00	0	0
312726	312790	65	0.00	0	0
313385	313792	408	2.73	0	26
315408	315569	162	40.92	2	2063
318475	318526	52	1.65	1	12
318640	319554	915	0.46	0	43
320257	320383	127	0.00	0	0
321251	321519	269	0.00	0	0
321667	322891	1225	0.26	0	13
324508	324670	163	9.80	4	30
327576	327627	52	1.37	0	15
327741	327957	217	0.79	0	22
328084	328143	60	0.00	0	0
328540	328672	133	0.15	0	1
329591	329671	81	0.00	0	0
330461	330709	249	2.60	0	18
332326	332488	163	41.83	5	2058
335394	335445	52	5.92	0	25
335559	336193	635	0.33	0	21
336293	336405	113	1.37	0	3
339341	339431	91	0.73	0	2
344679	344783	105	0.48	0	1
346406	346432	27	0.00	0	0
347966	348189	224	0.46	0	1
349459	349498	40	3.62	2	8
349661	349679	19	4.53	5	6
350523	350735	213	0.00	0	0
351111	351177	67	0.00	0	0
352136	352150	15	3.00	4	4
354392	354409	18	1.83	2	2
356417	356435	19	0.11	0	1
357627	357724	98	0.00	0	0
358493	358648	156	2.10	0	19
360194	360367	174	0.20	0	2
360515	360747	233	0.33	0	1
361309	361553	245	0.00	0	0
361658	361783	126	0.00	0	0
363456	363478	23	0.00	0	0
364331	364508	178	0.00	0	0
364974	365034	61	0.00	0	0
366395	366477	83	0.14	0	2
366958	367191	234	0.00	0	0
367426	367569	144	3.28	0	23
367858	367875	18	31.22	32	36
369331	369347	17	21.76	23.5	32
370773	371244	472	1.35	0	14
372148	372295	148	0.00	0	0
373037	373151	115	0.13	0	1
374556	374674	119	0.00	0	0
377484	377533	50	0.24	0	1
377855	377989	135	0.07	0	1
378479	378526	48	0.81	0	2
379754	379872	119	0.80	0	5
380953	381021	69	0.00	0	0
381121	381129	9	0.00	0	0
382324	382528	205	0.25	0	1
382628	382751	124	0.03	0	1
384132	384455	324	0.06	0	5
384807	384813	7	13.71	16	16
385864	385874	11	4.55	5	5
386863	386879	17	4.53	4.5	6
388740	388753	14	2.14	3	3
389900	389906	7	0.00	0	0
390135	390368	234	0.00	0	0
392205	392547	343	0.00	0	0
393211	393259	49	0.00	0	0
394855	394908	54	0.00	0	0
395455	395529	75	0.00	0	0
397462	397748	287	0.00	0	0
398346	398475	130	0.00	0	0
399163	399190	28	1.50	2	2
399490	399793	304	0.40	0	3
400544	400545	2	0.00	0	0
403341	403561	221	0.00	0	0
405183	405184	2	0.00	0	0
405811	405969	159	0.04	0	1
406327	406440	114	0.00	0	0
411560	411656	97	0.00	0	0
412577	412657	81	0.14	0	1
412844	412934	91	0.00	0	0
414537	414583	47	0.00	0	0
415826	415828	3	0.00	0	0
416516	416537	22	0.09	0	1
417729	417743	15	0.00	0	0
417954	417982	29	0.00	0	0
418301	418304	4	0.00	0	0
418638	418645	8	0.00	0	0
419413	419418	6	0.50	1	1
420007	420020	14	0.00	0	0
420405	420454	50	0.00	0	0
420593	420609	17	0.00	0	0
423028	423043	16	0.00	0	0
423893	423897	5	0.00	0	0
425833	425852	20	0.00	0	0
426354	427709	1356	0.15	0	1
427941	428803	863	0.30	0	2
429242	429275	34	0.00	0	0
429975	430155	181	0.00	0	0
430393	430456	64	0.00	0	0
432430	432435	6	0.00	0	0
434005	434157	153	0.04	0	1
435812	436253	442	1.12	1	4
437088	437117	30	4.87	6	7
438030	438059	30	4.23	5	5
438636	438738	103	5.17	6	8
439231	439518	288	2.12	2	4
440506	440729	224	2.21	1	8
442758	442863	106	0.00	0	0
443773	443919	147	0.00	0	0
444521	444618	98	0.00	0	0
445324	445489	166	0.00	0	0
446183	446199	17	0.00	0	0
447307	447401	95	0.00	0	0
450081	450385	305	0.00	0	0
451499	451673	175	0.00	0	0
452280	452285	6	0.83	1	1
453030	453083	54	20.44	12	168
454608	454624	17	59.18	62.5	69
455186	455777	592	10.40	0	129
456250	456290	41	0.51	0	2
456468	456524	57	1.16	1	2
457164	457229	66	0.82	0	4
457398	457689	292	0.88	0	6
459852	459886	35	0.60	1	1
460496	460548	53	1.92	1	5
462591	462641	51	0.00	0	0
463557	463890	334	0.28	0	2
464938	465135	198	0.79	1	2
465502	465685	184	0.00	0	0
466002	466159	158	0.00	0	0
467125	467286	162	0.00	0	0
467953	468192	240	0.00	0	0
469456	469537	82	0.00	0	0
469715	469885	171	0.00	0	0
470264	470293	30	0.00	0	0
470924	471012	89	0.00	0	0
471123	471274	152	0.00	0	0
472382	472505	124	0.93	0	5
473286	473301	16	0.00	0	0
474601	474746	146	0.00	0	0
476271	476854	584	1.75	0	24
477938	477992	55	0.00	0	0
479569	479692	124	0.20	0	1
480413	480625	213	0.00	0	0
481916	482071	156	0.08	0	1
482519	482789	271	0.00	0	0
484020	484052	33	0.00	0	0
485049	485150	102	0.00	0	0
486564	486603	40	0.00	0	0
487658	487767	110	0.00	0	0
488455	488613	159	0.00	0	0
489277	489407	131	0.00	0	0
490392	490403	12	0.00	0	0
490740	490986	247	0.00	0	0
492649	492858	210	0.00	0	0
494494	494500	7	0.00	0	0
495290	495597	308	0.00	0	0
498457	498499	43	0.12	0	1
500687	500910	224	0.11	0	1
501018	501092	75	0.00	0	0
501897	501915	19	0.00	0	0
502588	502686	99	0.27	0	1
503998	504283	286	20.44	0	235
504366	504510	145	6.47	1	88
506248	506311	64	0.00	0	0
506411	506513	103	2.50	3	5
509318	509386	69	0.12	0	1
510137	510465	329	0.00	0	0
512008	512087	80	2.69	3	5
512178	512469	292	0.00	0	0
514492	514848	357	0.00	0	0
515218	515230	13	0.00	0	0
515543	515558	16	0.00	0	0
515845	515937	93	0.00	0	0
516079	516162	84	0.00	0	0
516742	516809	68	0.00	0	0
518040	518098	59	0.00	0	0
518348	518362	15	0.00	0	0
518753	518791	39	0.00	0	0
520073	520183	111	0.91	1	2
521495	521633	139	0.00	0	0
521943	522039	97	0.00	0	0
522244	522293	50	0.24	0	1
523722	523841	120	0.68	0	2
524694	524898	205	0.00	0	0
525775	525905	131	1.37	0	5
526500	526525	26	4.08	4	5
527108	527189	82	3.09	3	5
527766	527840	75	2.17	3	3
528630	528739	110	0.00	0	0
530369	530389	21	0.95	1	1
531470	531507	38	0.00	0	0
534172	534363	192	0.12	0	2
534586	534762	177	1.66	0	17
535225	535280	56	0.96	1	3
535794	535802	9	14.22	16	16
536670	536856	187	0.19	0	1
538780	539052	273	0.00	0	0
540001	540123	123	0.00	0	0
540802	540857	56	1.77	0	7
541140	541328	189	0.86	0	6
541863	542054	192	0.00	0	0
544815	545279	465	0.00	0	0
545874	545884	11	0.00	0	0
546311	546458	148	0.15	0	2
546606	546760	155	0.00	0	0
547175	547229	55	0.00	0	0
548410	548526	117	0.00	0	0
549289	549326	38	0.00	0	0
550452	550667	216	0.07	0	1
550848	551056	209	1.99	2	5
552575	552703	129	0.00	0	0
553484	553545	62	0.00	0	0
554407	554419	13	0.00	0	0
555797	555855	59	0.25	0	1
556591	556643	53	0.34	0	2
556839	557002	164	0.00	0	0
558404	558680	277	0.00	0	0
558933	559035	103	0.00	0	0
560455	560553	99	0.00	0	0
561826	561926	101	0.00	0	0
562578	562710	133	0.00	0	0
563594	563618	25	0.00	0	0
563958	564132	175	1.07	0	3
565060	565386	327	4.97	0	36
566878	567144	267	0.13	0	1
568384	568761	378	0.14	0	1
569440	569607	168	0.00	0	0
570007	570025	19	0.00	0	0
570218	570233	16	0.00	0	0
575530	575899	370	2.07	0	19
578147	578218	72	1.58	1	5
578948	579362	415	0.13	0	1
580527	580596	70	0.00	0	0
580735	580892	158	0.00	0	0
581010	581122	113	0.00	0	0
581678	581921	244	0.20	0	1
583041	583192	152	0.00	0	0
584096	584179	84	0.00	0	0
584990	585001	12	3.00	4	4
585317	585383	67	0.84	1	1
585534	585574	41	2.71	2.5	4
585731	585854	124	1.28	1	5
586119	586145	27	1.85	1	5
587124	587275	152	0.84	0	3
588371	588560	190	0.27	0	1
588822	588909	88	0.00	0	0
589189	589190	2	2.00	4	4
589317	589380	64	0.00	0	0
589639	589924	286	0.76	0	6
590453	590509	57	0.07	0	1
592268	592283	16	0.00	0	0
593427	593632	206	0.00	0	0
598067	598267	201	0.73	0	26
599570	599693	124	0.07	0	3
601489	601495	7	0.00	0	0
602279	602353	75	0.63	1	1
602756	602802	47	1.79	1	7
603256	603557	302	0.40	0	2
603984	604182	199	0.84	0	15
604537	604863	327	1.00	0	22
606479	606641	163	40.93	3.5	2079
609547	609650	104	11.22	10	23
609764	609774	11	54.18	52.5	103
609847	609851	5	1.60	2	2
609941	609960	20	0.95	1	1
610033	610039	7	0.00	0	0
610113	610139	27	0.96	1	1
610214	610219	6	1.67	2	2
610293	610304	12	0.33	0	1
610378	610398	21	2.86	3	3
610472	610484	13	4.62	5	5
610566	610575	10	0.40	0	1
610647	610668	22	1.77	2	4
610742	610807	66	0.58	1	1
610880	610887	8	0.62	1	1
610960	610976	17	1.29	1	7
611045	611057	13	2.92	2.5	5
611140	611629	490	1.81	0	41
612347	612497	151	3.28	1	20
612957	613445	489	0.00	0	0
614220	614410	191	0.00	0	0
615062	615178	117	0.15	0	1
615250	615280	31	0.42	0	1
615398	615450	53	0.00	0	0
616591	616637	47	0.00	0	0
617523	617583	61	5.61	1	40
618070	618201	132	0.00	0	0
620308	620342	35	0.00	0	0
620436	620702	267	0.00	0	0
622596	623045	450	0.00	0	0
624219	624478	260	0.00	0	0
627743	627881	139	0.00	0	0
628035	628082	48	0.00	0	0
629705	629737	33	0.00	0	0
631034	631083	50	0.00	0	0
631222	631227	6	0.00	0	0
632776	632843	68	0.00	0	0
632955	633024	70	6.49	1	68
635920	636169	250	16.07	14	41
636716	636730	15	8.13	6.5	19
638303	638547	245	1.10	1	4
640522	640671	150	0.00	0	0
642280	642281	2	0.00	0	0
642972	643016	45	0.00	0	0
644319	644533	215	0.00	0	0
644825	644958	134	0.00	0	0
645460	645596	137	0.18	0	2
645723	645952	230	0.00	0	0
646718	646867	150	0.00	0	0
647546	647853	308	0.00	0	0
649512	649513	2	0.00	0	0
651262	651285	24	0.00	0	0
652660	653062	403	0.00	0	0
653765	653979	215	0.00	0	0
655896	656121	226	0.00	0	0
656923	656968	46	0.00	0	0
657686	657925	240	0.03	0	1
658152	658232	81	4.37	3.5	7
660539	660681	143	0.08	0	1
662008	662069	62	0.00	0	0
663267	663325	59	0.00	0	0
663524	663566	43	0.00	0	0
664089	664206	118	0.00	0	0
665131	665253	123	0.59	1	1
666673	666693	21	0.52	1	1
667204	667422	219	7.42	6	18
668942	669009	68	0.00	0	0
669679	670010	332	1.01	0	6
670131	670317	187	0.14	0	1
670435	670609	175	0.00	0	0
671114	671347	234	0.22	0	1
672152	672453	302	0.79	0	3
675388	675402	15	2.07	2	3
675883	675901	19	0.95	1	1
676052	676076	25	0.00	0	0
677910	678433	524	21.10	0	247
679565	679670	106	53.16	52	79
681084	681123	40	2.48	3	7
681223	681351	129	0.00	0	0
681727	681752	26	1.50	1	3
684117	684471	355	5.21	1	25
685933	686135	203	0.06	0	1
687536	687708	173	0.00	0	0
689407	689472	66	0.33	0	1
690019	690024	6	0.00	0	0
690121	690398	278	0.01	0	2
690915	690932	18	3.11	3	4
691203	691252	50	1.02	0	6
692513	692749	237	0.00	0	0
693761	693953	193	0.25	0	2
695130	695223	94	0.24	0	1
695608	695717	110	0.00	0	0
697014	697178	165	0.72	0	6
698610	698651	42	0.48	0	2
700269	701004	736	0.00	0	0
701368	701490	123	0.00	0	0
701737	701780	44	0.00	0	0
703164	703547	384	0.50	0	3
704511	704675	165	1.64	0	14
706733	706747	15	2.73	3	3
707567	707601	35	2.26	3	3
708331	708546	216	9.09	8	25
709735	709781	47	22.34	23	41
710745	710859	115	0.00	0	0
711809	711850	42	3.50	4	9
713732	713737	6	0.00	0	0
714629	714758	130	0.00	0	0
716286	716583	298	0.17	0	1
716869	717492	624	0.13	0	1
719197	719224	28	0.00	0	0
720620	721071	452	0.00	0	0
721780	721922	143	1.82	0	11
723348	723363	16	2.44	3	3
725023	725056	34	0.00	0	0
728592	728770	179	0.00	0	0
729740	729899	160	0.00	0	0
732223	732237	15	0.00	0	0
733066	733138	73	0.00	0	0
733793	733795	3	0.00	0	0
734438	734645	208	0.03	0	1
736417	736481	65	0.00	0	0
736914	737075	162	0.00	0	0
739021	739052	32	0.00	0	0
740097	740111	15	1.87	2	2
740631	740646	16	0.00	0	0
742036	742049	14	0.00	0	0
742725	742900	176	0.55	0	2
744146	744301	156	0.04	0	1
745751	745818	68	0.00	0	0
746239	746449	211	0.00	0	0
746573	746679	107	0.00	0	0
748459	748475	17	0.00	0	0
749379	749399	21	0.00	0	0
750366	750382	17	0.00	0	0
752313	752598	286	0.01	0	1
753946	754220	275	7.98	1.5	37
754677	754698	22	0.95	1	1
756310	756449	140	0.00	0	0
757419	757434	16	0.00	0	0
758721	758741	21	0.71	1	5
760224	760228	5	1.60	2	2
761162	761178	17	67.06	71	83
762103	762139	37	53.41	49	88
762785	763007	223	1.40	0	17
765500	765784	285	0.36	0	1
766955	767183	229	1.68	0	14
768234	768354	121	0.00	0	0
768697	768952	256	9.30	0	48
770877	770954	78	0.27	0	2
773462	773471	10	0.00	0	0
774621	774795	175	0.03	0	1
774997	775057	61	0.00	0	0
775868	776002	135	0.13	0	1
776945	777167	223	0.06	0	1
778449	778554	106	0.00	0	0
779246	779364	119	0.12	0	1
779995	780136	142	0.29	0	6
781214	781245	32	0.00	0	0
782629	782822	194	0.00	0	0
784183	784321	139	0.00	0	0
786041	786078	38	0.00	0	0
787624	787807	184	0.00	0	0
789197	789479	283	0.00	0	0
790770	790902	133	0.00	0	0
791101	791107	7	0.00	0	0
791534	791575	42	0.00	0	0
792011	792027	17	0.00	0	0
792283	792338	56	0.00	0	0
794166	794388	223	2.34	0	25
794698	794700	3	120.33	180.5	181
795301	795316	16	88.94	91	106
797249	797284	36	78.28	68	154
798158	798442	285	6.11	0	73
799856	800236	381	0.00	0	0
800945	801078	134	0.00	0	0
802252	802255	4	0.00	0	0
803920	804023	104	0.00	0	0
805500	805502	3	0.00	0	0
807775	807788	14	0.00	0	0
807924	807988	65	0.00	0	0
810341	810855	515	0.00	0	0
811753	811825	73	0.00	0	0
812714	812718	5	0.00	0	0
813637	813839	203	0.00	0	0
814347	814391	45	0.00	0	0
817434	817562	129	0.00	0	0
817806	818007	202	0.74	0	4
819686	819848	163	44.47	2	2133
822754	822858	105	5.59	4	25
822972	822979	8	35.38	33	67
823053	823063	11	0.00	0	0
823145	823158	14	0.00	0	0
823231	823237	7	0.00	0	0
823311	823327	17	2.82	3	3
823406	823437	32	0.53	0	2
823510	823528	19	7.37	8	13
823615	823620	6	7.50	9	9
823692	823704	13	1.23	0	8
823776	823793	18	0.00	0	0
823864	823886	23	3.87	4	5
823977	824030	54	1.76	1	7
824121	824150	30	0.37	0	1
824225	824230	6	4.17	5	5
824304	824315	12	0.00	0	0
824389	824400	12	0.00	0	0
824471	824479	9	1.33	2	2
824548	824560	13	0.00	0	0
824635	824645	11	1.09	1	2
824718	824721	4	0.00	0	0
824791	824924	134	2.72	0	40
825342	825638	297	0.00	0	0
826788	827014	227	2.17	0	7
827345	827352	8	0.88	1	1
828505	828776	272	0.08	0	1
828887	828949	63	0.38	0	1
829050	829134	85	0.00	0	0
830546	830547	2	0.00	0	0
832296	832308	13	0.00	0	0
834029	834046	18	0.00	0	0
834248	834252	5	0.00	0	0
836033	836050	18	0.00	0	0
836861	836948	88	0.00	0	0
837094	837189	96	0.54	1	1
837574	837592	19	0.00	0	0
837821	837852	32	0.00	0	0
837982	838084	103	0.08	0	2
838228	838327	100	0.00	0	0
838430	838528	99	0.00	0	0
840194	840209	16	0.00	0	0
842298	842316	19	0.95	1	1
842896	842954	59	0.14	0	1
844107	844131	25	0.00	0	0
845311	845474	164	0.27	0	1
845913	846042	130	0.00	0	0
846895	847023	129	0.00	0	0
847225	847324	100	0.00	0	0
848624	848827	204	0.00	0	0
849692	849761	70	0.00	0	0
850521	850579	59	0.00	0	0
850877	850912	36	0.00	0	0
851126	851200	75	0.67	1	1
851618	851632	15	0.00	0	0
852050	852217	168	0.00	0	0
852464	852582	119	0.00	0	0
853093	853140	48	0.02	0	1
854248	854266	19	0.00	0	0
856861	856988	128	0.00	0	0
857583	857817	235	0.00	0	0
858376	858492	117	0.00	0	0
859300	859611	312	0.00	0	0
860563	860677	115	0.00	0	0
862342	862753	412	0.48	0	3
863009	863280	272	0.38	0	2
863482	863502	21	0.00	0	0
864757	864945	189	0.00	0	0
866785	866955	171	0.92	1	3
870160	870214	55	0.00	0	0
871667	871668	2	0.50	1	1
873097	873227	131	0.00	0	0
874116	874149	34	0.00	0	0
875827	875845	19	0.00	0	0
877298	877420	123	0.00	0	0
877664	877761	98	0.00	0	0
878074	878156	83	0.00	0	0
881424	882308	885	0.12	0	2
882447	882464	18	0.00	0	0
882696	882848	153	0.00	0	0
884259	884379	121	0.25	0	1
887939	888060	122	0.69	0	2
889438	889550	113	0.51	1	1
890529	890644	116	0.35	0	2
891233	891344	112	0.00	0	0
892614	892790	177	0.03	0	1
894112	894176	65	0.06	0	1
894645	894792	148	0.00	0	0
895375	895387	13	0.00	0	0
896081	896274	194	0.00	0	0
896536	896626	91	0.38	0	3
897185	897225	41	0.00	0	0
898354	898386	33	0.00	0	0
898612	898644	33	0.00	0	0
899002	899018	17	0.00	0	0
899313	899375	63	0.00	0	0
899853	899888	36	0.39	0	1
900651	900657	7	0.00	0	0
901125	901275	151	0.00	0	0
902476	902539	64	0.00	0	0
902633	902792	160	0.17	0	2
903789	903825	37	0.00	0	0
905458	905810	353	0.00	0	0
907011	907332	322	0.12	0	2
908419	908506	88	0.15	0	3
910436	910549	114	0.00	0	0
910868	910871	4	0.00	0	0
911175	911258	84	0.00	0	0
