#start	end	length	mean	median	max
141314	141657	344	81.47	104	152
142396	142411	16	5.81	6	7
144142	144156	15	14.07	15	16
145186	145404	219	34.42	7	502
145762	145936	175	135.01	12.5	489
146960	147347	388	17.49	5	134
148596	149044	449	21.25	24	40
156218	156232	15	33.33	38.5	41
156875	157204	330	82.03	22	2631
157682	157953	272	708.11	35	7790
158716	158733	18	51.61	56	58
159973	159986	14	8.57	10	10
161016	161056	41	8.73	9	11
162239	162493	255	3.22	2	12
163847	164124	278	25.91	4	261
164620	164748	129	231.50	259.5	294
166387	166582	196	45.35	7	447
168658	169308	651	366.90	57	1236
170347	170348	2	2.00	4	4
171243	171256	14	4.07	4	5
172709	172713	5	32.80	41	41
173587	173782	196	171.80	162	358
174062	174276	215	8.61	1	45
177064	177270	207	128.24	8	727
178111	178114	4	18.75	25	25
180135	180401	267	160.25	176	321
183427	183434	8	3.38	4	4
184596	184614	19	4.53	5	5
186388	186427	40	4.47	5	5
188432	188731	300	46.81	21	112
189503	189694	192	5.09	1	25
190319	190529	211	14.89	3	77
191106	191490	385	21.29	3	340
192586	192600	15	2.53	3	3
193870	193874	5	4.00	5	5
195141	195144	4	7.25	10	10
195982	196057	76	14.14	15	17
197132	197158	27	22.78	23	27
198197	198253	57	9.63	11	12
199220	199582	363	20.85	17	43
200153	200309	157	5.40	3	19
201687	202047	361	13.24	15	20
205318	205907	590	16.89	1	257
208155	208179	25	162.28	173.5	178
208933	209038	106	27.78	15	124
209231	209270	40	25.73	35	35
211032	211197	166	17.74	17	34
211540	211731	192	83.24	3	522
213640	213823	184	44.32	45	58
213929	213949	21	5.29	6	6
214118	214245	128	29.45	31	41
215428	215459	32	5.56	6	7
217719	217906	188	1.85	2	4
219116	219229	114	1.25	1	5
220733	220760	28	10.00	10	11
222336	222778	443	20.98	2	189
223919	224234	316	5.45	5	12
225645	225907	263	24.45	8	105
226262	226420	159	13.79	17	29
226592	226619	28	74.96	78	82
227763	227919	157	23.69	2	294
228025	228481	457	4910.48	7912.5	8008
229289	229501	213	1096.58	65	7921
231138	231501	364	46.23	35	108
232435	232546	112	16.21	6	82
232643	232775	133	3.63	4	7
235322	235346	25	1.28	1	2
235623	235851	229	9.40	11	13
237109	237128	20	2.85	3	4
238182	238185	4	4.50	6	6
238330	238355	26	13.15	13	17
239397	239968	572	23.26	16	70
243375	243804	430	104.90	52	281
244972	245249	278	21.10	19	43
246982	247005	24	39.62	41	45
248692	248726	35	92.91	98.5	105
250449	250590	142	26.93	9	77
251263	251526	264	17.66	2	133
253264	253268	5	19.20	24	24
254007	254121	115	41.75	10	256
255257	255366	110	68.77	28	399
256069	256219	151	107.05	4	847
257009	257026	18	32.78	34	37
258461	258895	435	33.91	27	125
259655	259675	21	43.00	48	48
259808	259907	100	4.71	4	15
260820	260849	30	37.53	39	43
261252	261268	17	31.18	33	35
262148	262381	234	17.18	9	78
263378	263530	153	16.01	3	64
263708	263759	52	9.65	11	17
264150	264379	230	19.97	12	70
264782	264824	43	31.95	32	39
266199	266434	236	59.40	11	178
267425	267752	328	114.00	13	1294
268701	268754	54	17.19	8	76
269412	269427	16	18.19	19	23
271509	271578	70	37.91	40	61
273100	273372	273	14.51	1	165
274024	274059	36	1.94	2	2
274645	274789	145	20.21	19	125
275681	275930	250	2020.89	1	8002
276222	276307	86	36.74	37	66
279335	279336	2	15.00	30	30
280007	280021	15	8.60	9	11
281354	281377	24	1.79	2	2
285815	285846	32	78.50	122	124
286237	286254	18	11.56	8	22
286567	286568	2	4.50	9	9
287241	287242	2	1.50	3	3
287558	287569	12	10.42	11	12
289412	289424	13	35.38	38.5	43
289914	290123	210	19.82	5	96
290805	290953	149	20.48	12.5	56
291563	291700	138	16.09	13	55
291917	292050	134	9.40	2	29
293060	293072	13	35.85	43	45
293571	293583	13	25.08	32	34
294082	294094	13	28.31	24	46
294581	295205	625	10.27	5	52
295578	295732	155	21.28	7	83
296129	296346	218	124.52	71	512
297169	297407	239	184.31	7	1664
298683	299298	616	101.78	12	764
300187	300205	19	5.89	6	7
301485	301499	15	63.20	66.5	75
302175	302335	161	8.86	3	63
303414	303758	345	17.52	7	174
305773	305785	13	6.00	6.5	7
307004	307110	107	8.06	5	18
308641	308682	42	13.14	13	16
309562	309721	160	1.82	1	6
310580	310859	280	17.71	8	234
311658	311799	142	40.57	19	210
312466	312594	129	3.60	3	16
313906	314325	420	12.55	1	113
316396	316639	244	44.80	43	83
317465	317539	75	45.41	44	77
318737	318834	98	16.83	2	121
318925	319040	116	60.16	70	98
320040	320135	96	13.90	14	30
320406	320408	3	13.67	20.5	21
323141	323457	317	25.94	13	88
324481	324575	95	7.23	7	19
325920	325936	17	10.18	10.5	12
326219	326222	4	9.75	14	14
326664	326670	7	11.86	13.5	15
328624	328837	214	32.73	8	524
329255	329363	109	19.67	20	25
330717	330822	106	8.83	9	16
331261	331345	85	7.05	4.5	45
332702	333011	310	12.25	1	154
333936	333951	16	17.00	18	19
335011	335026	16	20.06	21	26
335591	335652	62	96.18	67	284
337052	337066	15	149.80	164	171
337610	337879	270	2.61	3	10
339958	339970	13	1.85	2	2
341651	341745	95	87.34	84.5	168
342400	342463	64	284.47	283	396
342686	342787	102	140.88	152	197
343175	343417	243	70.39	10	367
344329	344355	27	21.96	24	24
345196	345197	2	18.50	37	37
345825	346193	369	12.53	7	70
347325	347734	410	140.26	4	777
349045	349129	85	14.32	11	41
349880	349924	45	16.42	16	24
356218	356285	68	1322.90	38	3264
356448	356454	7	3051.29	3549.5	3595
356653	356883	231	38.76	2	1356
357727	357885	159	10.55	11	20
358765	358796	32	16.84	17	21
358998	359011	14	51.29	55	57
360107	360194	88	66.06	65	93
360384	360629	246	2376.54	21	8011
360924	360946	23	7574.30	7917.5	7979
361448	361501	54	7451.41	7756	7950
361742	362009	268	1643.84	78	7998
362946	362986	41	5.59	6	7
363296	363375	80	4.40	5	5
363532	363893	362	1.51	1	3
364503	364873	371	1.46	1	4
365240	365422	183	49.02	2	296
365993	366132	140	122.86	160	210
366394	366695	302	441.62	5	6138
366945	366985	41	355.46	381.5	790
367193	367372	180	23.94	5	179
367952	368019	68	25.65	25	37
368401	368657	257	55.48	53	158
369282	369356	75	26.89	27	34
369648	369728	81	92.79	29.5	393
371250	371267	18	5552.28	5851	6135
371835	372328	494	407.17	15	3647
373082	373164	83	111.65	41.5	502
374551	374637	87	144.11	41	469
374737	375529	793	32.22	13	173
376484	376603	120	123.42	161	222
377264	377408	145	91.25	16	437
377814	377995	182	33.45	3	311
378096	378328	233	2978.93	432.5	7998
378905	378906	2	133.50	267	267
380173	380212	40	238.18	117	540
381677	381703	27	471.78	495	541
383243	383357	115	45.52	8	726
383892	384286	395	28.90	15	202
384989	385389	401	2.84	3	5
385660	385932	273	5.21	4	13
386191	386598	408	155.56	31	1226
386956	386976	21	38.14	41	45
387820	388293	474	4.06	1	89
388972	389259	288	5.82	6	8
389953	390245	293	1.23	1	3
391314	391434	121	2.11	2	3
391570	391680	111	2.37	3	3
392605	392970	366	55.73	30	129
393876	394120	245	0.47	0	1
394814	395236	423	1.44	2	3
395930	396275	346	3.86	4	8
396972	397353	382	1.45	1	5
398050	398417	368	1.29	1	4
399099	399185	87	3.56	4	4
399285	399448	164	41.55	42	79
402123	402507	385	2.82	1	19
403183	403206	24	8.08	9	10
404713	404818	106	22.89	13	78
405125	405464	340	11.76	0	175
406281	406301	21	20.67	22	24
407085	407344	260	6.40	1	31
409718	409738	21	28.90	31	34
410051	410342	292	122.26	152	232
410601	410721	121	31.17	3	181
411922	412192	271	34.06	14	165
412319	413511	1193	232.24	6	1442
414994	415008	15	406.13	434	469
417712	417875	164	260.30	252	513
418236	418466	231	179.61	154	275
418881	418920	40	87.58	83	110
419593	419631	39	413.10	419.5	472
420364	420543	180	45.73	46	91
420655	420821	167	104.31	44	451
422157	422375	219	62.00	3	247
424414	424709	296	8.19	6	63
425733	425738	6	25.00	30	30
426396	426434	39	11.67	12	13
427275	427608	334	456.46	10	4069
428611	428797	187	556.70	116	1385
429065	429215	151	263.23	101.5	579
430084	430254	171	65.36	39	351
432150	432266	117	12.97	8	59
433149	433331	183	42.63	3	311
437829	437848	20	118.55	130	146
439310	439580	271	70.96	50	198
439671	440143	473	849.77	114	4329
441569	441634	66	15.27	11	52
443273	443299	27	139.96	149	165
444026	444089	64	64.92	62	479
444357	444427	71	517.79	465	2654
444527	444666	140	33.61	33	43
445189	445283	95	211.83	85.5	536
446955	447046	92	240.21	123	771
447362	447370	9	710.78	798	821
447965	448171	207	51.26	35.5	185
448268	448818	551	1436.51	30	7998
450372	450738	367	4539.39	4334.5	8016
453659	453733	75	1568.89	1553	6329
453845	454729	885	735.45	8	8008
456065	456068	4	7.50	10	10
456684	456713	30	632.30	971	1141
457041	457161	121	193.74	159	341
457336	457343	8	86.12	99	103
458181	458183	3	47.33	71	71
458985	459033	49	40.00	43	52
459349	459624	276	1067.10	28	8008
460589	460592	4	21.75	29	29
461430	461456	27	10.00	10.5	12
461610	461716	107	91.59	66	262
463688	463720	33	242.97	243.5	300
464492	464660	169	17.62	17.5	43
465195	465207	13	21.69	23.5	24
466099	466200	102	446.36	14	3666
466462	466773	312	306.29	44	2167
467620	467635	16	84.38	90	93
468458	468476	19	1260.16	1283	1501
468855	468928	74	541.68	531	1102
469229	469420	192	22.92	6	69
469550	469574	25	157.92	174.5	292
470925	471073	149	142.28	106.5	306
472037	472096	60	589.27	634	677
472840	473152	313	122.85	38	811
473723	473724	2	76.00	152	152
478745	478746	2	28.50	57	57
480198	480217	20	74.70	79	81
480608	480714	107	241.72	43	1385
481114	481295	182	169.15	81	934
482589	482595	7	45.43	53	53
483133	483391	259	165.79	168.5	361
485483	485713	231	64.03	22	389
486593	486773	181	614.83	240.5	2527
487704	487921	218	10.84	5	34
489539	489934	396	35.20	33	81
490025	490079	55	103.98	114.5	122
491565	492124	560	1687.53	28	7003
492237	492251	15	1399.93	1434	1887
492325	492343	19	3662.00	3866	4393
492417	492425	9	2654.22	3011	3078
492496	492531	36	3473.92	3857	4284
492604	492613	10	2162.90	2402	2493
492700	492707	8	839.38	955	1007
492782	492804	23	2064.26	918.5	7860
492876	492901	26	1025.92	1065	1133
492975	493098	124	7158.75	7934	7998
494651	495017	367	5239.09	5920.5	8012
497938	498012	75	3353.12	3800.5	6289
498125	498651	527	629.76	15	8002
500032	500137	106	137.69	3	1198
501023	501028	6	732.50	880	883
501587	501796	210	66.57	28	497
503009	503168	160	352.69	8	2087
503628	503726	99	314.21	320.5	356
505210	505225	16	231.88	246	253
507766	508196	431	18.95	3	90
509529	509573	45	44.27	41.5	55
510627	511185	559	46.32	19	172
512638	512744	107	106.07	121.5	201
512968	513062	95	47.62	24	177
515489	515498	10	20.30	23	26
516243	516244	2	14.00	28	28
516767	516849	83	11.82	12	18
517417	517696	280	197.14	249	371
517913	517927	15	222.20	235.5	249
518474	518656	183	3604.80	758	7999
519077	519286	210	6572.61	6814	7988
519977	520066	90	1440.77	1347	2154
520211	520250	40	6772.38	6642	7985
520749	520793	45	6656.44	6464.5	7987
521160	521336	177	630.89	363.5	1537
521943	522300	358	620.87	561	1942
525709	525874	166	736.25	738	1609
529469	529607	139	1671.21	356	8000
529860	529959	100	6993.23	7477	7974
530371	530438	68	3805.40	3806	5047
530907	531031	125	6867.54	7024	7965
533111	533329	219	7074.95	7107.5	7991
534512	534795	284	344.25	11	3793
535969	536141	173	13.94	3	81
537327	537594	268	207.92	5	3805
538471	538631	161	36.92	13	143
540267	540482	216	16.09	2	72
541446	541782	337	24.73	4	82
543003	543108	106	15.38	17	23
543790	543907	118	12.22	11	39
545178	545246	69	97.23	45.5	285
545715	545863	149	75.20	63.5	178
546731	546753	23	25.78	27	29
547318	547607	290	3.49	0	24
550736	551104	369	3.95	0	41
555152	555272	121	5.63	1	20
556743	556868	126	33.02	15	117
558357	558640	284	47.70	5	426
559517	559531	15	276.47	277.5	350
560195	560210	16	411.31	432	466
560571	560848	278	115.14	4	1086
561605	561683	79	989.04	354	2053
562314	562362	49	592.63	600	655
562864	562978	115	28.98	29.5	147
563624	564127	504	169.92	7	8004
565526	566071	546	2506.42	139	8007
567446	567449	4	9.75	13	13
568927	568931	5	26.40	33	33
569199	569401	203	1804.80	1831	4914
569567	570075	509	198.24	16	4797
570904	571089	186	90.01	12	1170
571744	571746	3	201.67	302.5	305
572125	572259	135	106.21	101	156
572626	572748	123	126.70	34	720
574231	574374	144	96.99	94	174
574825	574839	15	236.87	254.5	268
575488	575844	357	92.77	22.5	337
575981	576152	172	3164.17	1842	8001
576903	577072	170	315.41	19	1698
578057	578133	77	1194.43	1190	1341
578896	579484	589	32.49	9	373
580403	580409	7	130.29	149.5	159
581391	581405	15	91.27	92.5	125
582480	582658	179	55.08	10.5	267
582998	583051	54	15.56	12	49
584775	584858	84	27.32	9	75
584958	585425	468	3.28	0	12
586833	586907	75	6.16	6	13
587463	587590	128	7.40	7	15
588230	588391	162	18.57	8	62
588935	589011	77	25.79	8	77
589639	589697	59	13.20	15	24
589812	589836	25	32.08	35	36
590428	590588	161	2.45	2	5
591228	591276	49	4.06	3	7
591742	591776	35	3.03	3	4
591903	592357	455	6.30	3	23
592985	593182	198	5.89	5	18
593750	593788	39	5.38	5	7
594633	594658	26	0.00	0	0
595283	595554	272	13.17	7	112
596491	596703	213	137.55	57	685
597238	597408	171	19.27	5	180
597883	597924	42	46.74	48	59
599218	599247	30	127.07	133	149
599767	600267	501	53.44	49	532
601276	601352	77	3.30	3	6
601458	601585	128	22.65	10	58
603625	604015	391	31.88	19.5	104
604649	605089	441	72.11	18.5	216
605915	606064	150	11.47	9	37
607013	607069	57	10.53	10	14
608571	608708	138	804.91	69	5055
609213	609376	164	75.45	70	161
610091	610261	171	54.08	3	585
611048	611300	253	145.32	46	1734
611673	612622	950	263.80	199	709
613514	613746	233	17.88	4	75
614086	614349	264	10.28	7	58
614908	614928	21	40.90	44	51
619568	619570	3	24.33	36.5	37
620762	621142	381	40.04	25	101
623144	623340	197	30.37	21	88
623778	624571	794	1094.02	460	3190
627078	627201	124	347.74	130	1148
627844	627925	82	19.05	16	62
628676	628913	238	29.03	13	75
629676	629738	63	77.08	88.5	219
630531	630879	349	151.05	127	602
631690	631790	101	110.68	48	231
633950	634014	65	203.72	232.5	274
634411	634529	119	16.48	17	31
635823	636245	423	56.99	39	257
637971	638331	361	142.06	198.5	272
639559	639710	152	174.97	161	442
639906	640085	180	703.26	15	4027
640917	641200	284	43.76	13	277
641996	642033	38	107.97	112	117
644049	644284	236	8.44	6	50
645251	645294	44	3.89	4	5
646232	646349	118	579.83	14	4116
646845	647302	458	236.87	96	4810
648368	648520	153	234.35	113	688
649562	649728	167	10.05	10	15
650319	650529	211	172.28	197	375
651034	651148	115	99.42	24	745
652070	652087	18	17.67	19	19
653793	653938	146	19.84	14	50
656577	657303	727	207.54	18	2660
657919	657936	18	1094.33	1147	1510
658942	659531	590	154.66	26	2427
660327	660689	363	471.62	72.5	3329
661332	662030	699	18.14	15	47
664179	664260	82	4.01	4	6
664684	664875	192	45.24	1	430
665590	665591	2	228.50	457	457
666063	666156	94	16.02	9	67
666271	666417	147	37.83	22.5	243
667060	667177	118	50.53	51	58
668042	668103	62	125.79	125	148
668197	668244	48	246.60	250	313
669948	670048	101	5.94	4	65
670736	670864	129	10.14	2	30
671306	671374	69	125.13	2	318
671768	671907	140	83.80	28	202
672205	672286	82	56.87	22	371
672827	672924	98	326.19	73	816
673489	673492	4	138.50	184	186
673949	673953	5	58.20	73	73
674635	674808	174	81.30	11	515
675682	675902	221	83.00	5	647
679202	679330	129	262.69	233.5	595
679772	680000	229	671.83	262.5	1502
680925	681029	105	182.77	209	225
681936	681972	37	429.59	459.5	529
682258	682542	285	52.69	9	485
684094	684181	88	20.86	19	41
685553	685709	157	62.34	32.5	152
686606	686793	188	79.32	76	116
687214	687424	211	143.49	42.5	777
688589	688883	295	136.02	47	1009
689334	689509	176	25.36	12	141
689990	690241	252	117.66	2	2123
691921	691928	8	252.25	288	296
693885	693940	56	106.80	111	172
694112	694194	83	15.36	1	59
695374	695596	223	199.37	181	399
696944	697167	224	6.17	1	38
698005	698138	134	13.85	14	20
699120	699193	74	42.26	34	71
700247	700248	2	54.50	109	109
701381	701724	344	85.92	75	157
702163	702444	282	103.89	8	924
703027	703127	101	57.50	39	165
703839	703844	6	48.67	56	65
704262	704265	4	20.00	26	28
704932	705103	172	18.44	14	39
705148	705284	137	10.29	9	33
707011	707012	2	2.00	4	4
707619	707686	68	14.37	15	25
707891	707980	90	11.53	12	14
709677	710152	476	81.17	81	170
712091	712234	144	15.58	1	177
714245	714258	14	17.79	19	21
716038	716261	224	15.61	1	61
718744	718985	242	8.76	2	44
720042	720394	353	109.70	115.5	299
720935	721049	115	122.84	99	238
721146	721560	415	143.07	98	501
722476	722568	93	75.95	74	107
722668	722747	80	274.21	289	766
724251	724593	343	522.40	32.5	1971
725092	725113	22	375.86	430	456
725846	726780	935	239.78	243.5	1203
729245	729364	120	432.53	427	552
730334	730468	135	48.08	13.5	690
730571	730849	279	5.37	4	11
731003	731043	41	7.49	7	10
733714	733834	121	47.21	22	125
734861	735179	319	287.38	339	535
735492	735511	20	360.20	379	388
736433	736561	129	51.58	16	265
737078	737199	122	47.79	43	120
738076	738231	156	107.34	65	259
738550	738976	427	24.53	18	288
740099	740289	191	213.68	92.5	951
741514	741529	16	142.19	152	166
742022	742041	20	50.30	54	58
742801	742998	198	37.33	35	146
744067	744386	320	61.66	36	262
745440	745611	172	70.30	24	182
746251	746396	146	39.97	9	182
746778	747287	510	5.34	2	73
748891	748953	63	4636.27	7734	8022
749524	749939	416	48.20	16	356
752469	752512	44	85.30	33	643
752615	753020	406	15.59	18	29
753894	754049	156	21.04	10	60
754155	754304	150	37.33	41	66
755142	755317	176	22.20	4	130
756199	756469	271	37.39	13.5	126
757499	757510	12	0.00	0	0
758525	758564	40	0.75	0	2
759652	759661	10	18.60	20	31
762506	763169	664	32.21	10	282
764100	764107	8	70.50	81	83
764945	764954	10	39.80	44	45
765438	765447	10	62.70	68	76
766885	766953	69	300.55	43	1932
767887	768262	376	505.95	505	986
768686	768981	296	29.11	26	47
770784	770895	112	38.16	46	58
771838	772154	317	54.17	46	441
772224	772412	189	779.33	475.5	8002
772998	773242	245	158.54	143	760
774143	774293	151	55.42	47	149
774415	774847	433	26.88	1	487
775475	776118	644	815.34	12	6996
777130	777184	55	5346.05	5192	7992
778193	778333	141	596.77	411	1527
779522	779645	124	403.29	410	443
780405	780409	5	562.20	703	704
781925	782056	132	471.25	180	4686
783359	783700	342	643.37	72	1980
784157	784183	27	184.59	193.5	197
784457	784574	118	141.19	150	280
785313	785348	36	65.47	67	72
787719	787742	24	202.38	216	225
788205	788297	93	252.30	156.5	647
788657	788980	324	14.91	9	151
789260	789528	269	8.96	10	20
789850	789867	18	11.89	13	13
790012	790205	194	8.77	9	17
790932	791369	438	2.43	0	13
791523	791532	10	3.40	4	4
792052	792192	141	3.96	2	10
792721	792985	265	15.33	3	173
795767	795989	223	17.40	2.5	101
796107	796162	56	1.27	1	2
797513	797865	353	5.20	4	19
798886	799222	337	7.20	2	22
799691	800033	343	18.41	0	212
800718	800971	254	83.03	1	2557
801317	801772	456	11.34	5	70
801989	802052	64	15.31	13	31
802335	802424	90	10.06	8	42
802992	803181	190	10.65	8	22
803368	803398	31	162.68	188.5	203
803657	803999	343	215.03	26	2637
804434	804681	248	464.98	94	2676
805240	805314	75	9.00	9	26
805930	806086	157	76.07	88.5	218
806579	806979	401	168.33	4	2179
807400	807549	150	65.01	13	651
808264	808348	85	129.18	46	535
808886	809037	152	67.18	12	282
809356	809501	146	206.10	2	1466
809856	810015	160	506.27	132	3033
810394	810459	66	124.98	79	704
810571	810574	4	9.00	12	12
811451	811871	421	37.80	30	69
811983	812194	212	34.46	19	139
812868	812927	60	474.05	22	1473
813029	813119	91	255.51	296	312
814831	814850	20	16.70	16	22
815670	816025	356	35.29	8	360
816218	816452	235	165.42	30.5	650
817302	817631	330	112.77	13	1329
818391	818490	100	155.44	154	201
819796	819903	108	239.97	231	382
821606	821758	153	319.81	273.5	556
823154	823342	189	293.42	9	1552
823478	823485	8	10.50	12	12
823798	824164	367	6.35	1	23
825203	825218	16	77.06	81	89
826284	826352	69	34.17	37	46
826449	826498	50	38.30	16	132
827345	827359	15	38.13	44	47
828185	828213	29	83.03	85	102
829531	829616	86	785.05	52	2125
830532	830663	132	306.01	122	1316
831045	831125	81	18.01	16	86
831390	831489	100	241.41	21	1221
831922	831923	2	76.00	152	152
832701	832810	110	124.47	124	187
833693	833948	256	36.49	27	70
834257	834274	18	307.67	317	361
836941	836960	20	235.60	252	273
838367	838631	265	108.09	46.5	677
838872	838974	103	977.61	67.5	4072
839296	839356	61	65.84	63	99
840419	840737	319	89.08	17	789
840972	840986	15	300.27	322	327
841344	841799	456	233.90	15	881
843006	843138	133	126.02	49.5	995
844612	845024	413	40.54	8	321
846339	846359	21	195.48	198	254
846732	846789	58	21.40	20	32
847942	848192	251	24.42	5	86
848818	848819	2	333.00	666	666
849297	849300	4	979.00	1307	1308
851117	851130	14	592.00	647	686
853955	854087	133	131.06	39.5	1639
854469	854534	66	177.33	42	1035
855126	855576	451	494.88	24	4280
855919	856282	364	53.52	4	477
857408	857717	310	9.40	4	211
858906	859016	111	107.57	99	148
860259	860486	228	79.75	68	131
860676	860763	88	15.44	13	27
861691	861934	244	6.91	4	51
864507	864859	353	20.99	1	409
866189	866515	327	71.89	37	209
867089	867095	7	40.29	46.5	50
867618	867743	126	156.01	136	249
868209	868370	162	23.64	26	82
871845	871847	3	28.67	43	43
875499	875666	168	120.15	8	843
876567	876897	331	40.39	8	305
877285	877457	173	63.42	36	293
878772	878825	54	104.94	37	389
879648	879805	158	2764.78	183	7999
880070	880618	549	991.62	3	7993
882431	882635	205	289.88	9.5	1233
885243	885303	61	18.10	8	75
886171	886282	112	0.79	1	2
889661	889973	313	79.19	17.5	547
890406	890664	259	79.24	39	307
890848	891144	297	295.13	10	7549
892084	892097	14	2746.50	2935	3197
893340	893396	57	50.68	15.5	345
893766	894010	245	33.14	4	220
894935	894936	2	35.50	71	71
896005	896023	19	36.89	39	43
898035	898055	21	29.86	33.5	41
899709	899922	214	0.53	0	5
901636	901688	53	22.09	13.5	46
902673	902677	5	0.80	1	1
904611	904624	14	2.50	3	3
905504	905547	44	83.73	15	230
906535	906831	297	988.73	222	4047
907225	907597	373	299.60	71	1667
908315	908437	123	290.82	11	1584
909422	909471	50	24.52	27	78
911278	911379	102	123.18	129	184
911559	911739	181	9.81	7	40
912544	912568	25	82.12	86	90
912884	913037	154	139.76	38	311
913629	913816	188	34.35	5	135
914162	914180	19	83.47	88.5	102
914814	914832	19	107.00	115.5	125
916491	916513	23	12.78	13	15
917897	917908	12	27.17	29	31
919751	920030	280	175.66	18	1050
920799	920995	197	19.75	9	108
922079	922422	344	27.72	3	391
923989	924132	144	15.88	14	37
924889	925084	196	46.08	8	722
925592	925706	115	74.57	64.5	163
928048	928482	435	32.28	23	240
930206	930207	2	28.00	56	56
931768	931889	122	56.36	11	1059
932016	932071	56	1703.04	1804	1855
932873	933093	221	32.73	4	379
935416	935434	19	86.79	93	106
936791	936931	141	13.41	6	58
938441	938622	182	47.84	17	237
938709	938713	5	6385.00	7997	7999
938786	938929	144	112.65	5	6266
939458	939708	251	119.59	1	1593
939925	940007	83	57.13	29	131
940992	941192	201	190.42	4	4309
941367	941383	17	1722.71	1566.5	3167
941984	942147	164	53.93	55	194
942362	942902	541	247.12	51.5	1895
943002	943329	328	5.08	4	10
945292	945296	5	0.80	1	1
946253	946342	90	78.84	80	263
946631	946911	281	122.11	1	1212
947197	947204	8	14.88	17	17
948685	948775	91	205.93	196.5	455
949130	949715	586	126.46	1	6080
950577	950624	48	26.21	31	35
950754	950819	66	223.32	65	791
951108	951199	92	40.47	1	138
951749	951801	53	54.89	42.5	142
952738	952890	153	105.49	12	663
952993	953071	79	64.43	65	94
957545	957785	241	33.32	5	360
958113	958152	40	7.75	8	9
959332	959415	84	3.93	4	5
