#start	end	length	mean	median	max
111693	111788	96	9.31	10	19
112767	112854	88	1.43	2	2
113188	113610	423	5.66	0	30
113629	114036	408	0.00	0	0
114277	114381	105	0.00	0	0
115387	115393	7	6.43	8	9
116318	116396	79	8.06	6.5	16
117285	117326	42	14.93	17	22
118290	118293	4	1.50	2	2
119800	119809	10	0.00	0	0
120227	120569	343	0.58	0	3
122442	122510	69	10.68	11	14
123432	123434	3	25.33	38	39
123741	123897	157	3.51	3	5
125347	125456	110	0.91	1	2
125628	125728	101	0.00	0	0
125834	125841	8	0.00	0	0
126421	126593	173	0.67	1	2
128101	128356	256	2.24	1	11
128846	128910	65	3.37	3	9
130279	130454	176	1.38	1	12
131337	131350	14	216.07	245	261
131681	131682	2	108.00	216	216
132292	132293	2	54.00	108	108
134274	134280	7	106.71	122.5	135
135229	135727	499	8.92	1	150
136487	136844	358	4.89	3	26
138216	138317	102	1.71	1	5
139836	139895	60	7.55	9	13
140472	140804	333	6.75	5	29
141117	141441	325	75.94	33	398
142744	143002	259	17.29	14.5	76
143624	143770	147	19.22	16	36
145040	145299	260	18.33	8	92
147652	147875	224	92.60	5	396
148149	148618	470	21.91	14	121
150494	150750	257	0.90	0	4
151123	151337	215	2.91	0	34
151743	152135	393	23.12	21	57
152832	152991	160	7.79	6	33
153451	153509	59	28.34	29	38
157027	157247	221	0.54	0	3
157584	157598	15	0.00	0	0
158895	158940	46	1.07	1	2
159814	160043	230	0.93	1	9
160227	160607	381	1.22	1	5
160809	160856	48	7.35	7	10
161217	161876	660	1.51	1	61
165033	165049	17	29.71	31	34
166238	166365	128	90.27	76	205
167008	167038	31	55.39	60	65
167390	167516	127	17.01	5	55
170943	170957	15	3.00	3	5
171111	171124	14	7.36	8	8
171665	171804	140	15.98	15	34
172354	172583	230	8.25	2	177
174558	174614	57	100.28	100.5	120
174942	174943	2	80.00	160	160
175547	175999	453	2.17	0	25
178148	178214	67	1.46	2	4
178419	178443	25	3.48	3.5	5
179419	179587	169	0.58	0	2
180908	181528	621	1.11	0	12
184144	184548	405	1.00	0	10
185188	185313	126	0.00	0	0
186652	186852	201	2.99	2	8
187750	187836	87	5.24	3.5	12
188662	188680	19	40.00	48.5	55
189890	190127	238	3.82	2	30
190761	190826	66	2.86	2	10
191457	191672	216	2.07	0	13
193458	193490	33	0.00	0	0
193899	194014	116	0.46	0	1
195053	195139	87	1.28	1	3
195500	195702	203	6.80	1	49
197281	197441	161	4.02	4	7
197982	198043	62	1.39	1	2
198695	199545	851	1.45	0	10
201252	201443	192	1.47	1	6
202671	202761	91	1.25	1	5
202942	203035	94	2.57	3	4
203999	204060	62	0.00	0	0
204619	204844	226	0.00	0	0
205655	205659	5	0.00	0	0
206209	206213	5	0.00	0	0
208548	208780	233	0.00	0	0
209468	209534	67	0.18	0	1
212537	212541	5	0.40	0.5	1
212887	212954	68	2.97	3	4
213510	213814	305	1.14	0	33
213843	214131	289	0.00	0	0
214231	214577	347	0.04	0	1
214857	214899	43	0.00	0	0
215089	215101	13	0.00	0	0
215588	215611	24	0.00	0	0
215843	216175	333	0.05	0	1
216473	217065	593	7.34	0	69
218941	219013	73	0.75	1	2
219956	220179	224	3.96	2	15
221515	221523	9	11.89	13	15
222856	223038	183	36.04	8	147
224077	224094	18	2.11	2	3
226171	226247	77	2.94	3	4
227277	227281	5	13.00	16	18
228617	228701	85	1.61	1	7
230247	230250	4	4.75	6	7
230881	231083	203	1.35	1	5
231462	231492	31	4.77	5	7
232342	232387	46	10.04	11	11
233177	233536	360	2.61	1	15
235365	235697	333	8.27	6	35
236025	236088	64	6.72	6	21
236542	236740	199	25.52	9	146
237449	237536	88	2.10	1	17
239964	240094	131	2.91	3	5
242405	242509	105	3.51	4	6
243794	244073	280	9.37	2	78
244416	245182	767	0.60	0	12
245699	245813	115	0.00	0	0
247938	247939	2	0.00	0	0
248738	248740	3	0.00	0	0
251433	251618	186	0.00	0	0
252411	252451	41	0.00	0	0
253280	253381	102	6.52	7	13
254087	254208	122	22.18	22	44
255715	256104	390	1.47	0	10
257428	257485	58	21.19	20	50
259724	259836	113	3.03	2	10
260632	260772	141	0.37	0	1
260986	261145	160	55.77	56	95
262781	262847	67	89.00	97	129
264147	264469	323	22.37	1	156
265850	266035	186	2.01	0	33
267671	267761	91	3.34	3	5
269094	269169	76	0.93	1	1
269923	270040	118	6.41	6	10
270674	270700	27	14.11	15	17
271178	271245	68	5.34	5	8
272002	272126	125	5.26	5	9
272198	272590	393	0.28	0	13
273671	273672	2	0.50	1	1
274465	274537	73	0.41	0	1
275372	275587	216	0.54	1	1
277469	277481	13	0.92	1	1
279591	279604	14	0.21	0	1
281006	281019	14	0.93	1	1
283188	283191	4	0.75	1	1
284401	284413	13	0.92	1	1
285539	285543	5	1.00	1	2
285988	286326	339	21.24	21	73
288319	288579	261	27.95	7	130
289597	289698	102	127.35	124	209
290863	290929	67	118.99	123	252
292007	292100	94	18.87	11	50
292311	292574	264	4.18	0	42
294051	294676	626	1.08	1	5
295193	295281	89	13.44	10	29
295492	295771	280	12.06	2	64
296207	296279	73	2.78	1	13
298281	298651	371	2.29	1	19
299315	299566	252	25.46	1	125
300239	300323	85	1.56	2	3
301239	301427	189	1.33	0	17
301542	302189	648	0.04	0	1
302209	302460	252	0.68	1	2
302474	302481	8	1.75	2	2
309534	310100	567	0.40	0	2
310665	310895	231	0.19	0	1
310914	310916	3	0.00	0	0
311165	311167	3	0.00	0	0
311186	311322	137	58.18	41	128
311336	311345	10	44.00	48	52
318871	319404	534	0.13	0	3
320977	321018	42	3.79	1	18
321400	321533	134	1.84	1	21
321870	322225	356	0.49	0	10
323870	324360	491	21.65	5	113
325711	325712	2	0.50	1	1
327036	327054	19	3.05	3	4
328792	328956	165	1.93	1	17
330430	330757	328	34.73	0	260
330881	331041	161	0.00	0	0
333103	333335	233	0.00	0	0
335298	335606	309	0.00	0	0
337569	337727	159	0.00	0	0
338142	338217	76	0.00	0	0
340165	340635	471	0.69	0	10
342768	343138	371	0.48	0	3
344522	344578	57	250.05	321	364
347931	347958	28	0.29	0	1
349378	349390	13	4.77	6	10
349484	349498	15	0.93	1	1
350465	350629	165	1.05	1	5
351901	352543	643	0.00	0	0
360329	360448	120	0.13	0	1
361139	361270	132	1.64	2	3
362597	362662	66	1.55	2	2
364823	366481	1659	0.25	0	5
367250	367545	296	0.00	0	0
367933	367958	26	0.00	0	0
368082	368260	179	0.00	0	0
368579	369083	505	0.00	0	0
369942	370824	883	0.00	0	0
370846	370890	45	0.00	0	0
371929	372023	95	0.00	0	0
372036	372183	148	0.00	0	0
373437	373457	21	0.00	0	0
373713	373757	45	0.00	0	0
374334	374339	6	0.00	0	0
374607	374835	229	0.00	0	0
375106	375327	222	0.00	0	0
375574	375646	73	0.23	0	1
375863	375905	43	0.00	0	0
375984	376246	263	2.17	1	9
377315	377379	65	4.40	4	7
377650	377682	33	13.52	11	21
378721	378938	218	21.72	5	80
379656	379657	2	14.50	29	29
379982	380060	79	8.54	8	13
380985	381058	74	8.81	9	14
381794	381943	150	0.89	1	5
382892	382996	105	3.94	3	10
384711	384723	13	19.77	22.5	28
385285	385305	21	22.71	26	47
386122	386142	21	4.38	4	6
386839	386868	30	1.77	1	3
388296	388297	2	3.50	7	7
388859	388973	115	3.30	3.5	6
389928	389940	13	7.62	9	9
390670	390919	250	2.50	1	9
391550	391653	104	0.65	0	2
392299	392306	8	14.88	17	17
393192	393283	92	2.72	2	6
395105	395216	112	0.21	0	1
396459	396594	136	1.15	0	3
399040	399280	241	2.24	1	29
399857	399917	61	37.64	52.5	60
401406	401823	418	36.17	3	241
403162	403167	6	76.17	93	95
405804	405811	8	22.25	26	28
406406	406424	19	36.42	38	43
407649	407736	88	16.95	14	26
408757	408778	22	8.77	9	11
409004	409162	159	9.03	5	53
409373	409468	96	3.80	1	33
410339	410576	238	0.82	1	7
411630	411708	79	1.30	1	2
413869	414120	252	0.50	0	3
415576	415931	356	18.48	1	118
416391	416625	235	1.37	1	5
417874	417947	74	1.82	2	3
418347	418461	115	4.47	5	10
419563	419576	14	59.07	67	72
420828	420974	147	2.50	2	5
421485	421593	109	0.40	0	7
423748	423749	2	23.00	46	46
424950	424984	35	22.89	19	42
425489	425598	110	121.65	30	347
426664	427566	903	4.26	0	42
430192	430411	220	134.72	112	306
430598	431065	468	18.78	7	180
431153	431167	15	27.93	27	41
431239	431333	95	50.38	61.5	107
431405	431461	57	20.75	23.5	27
431533	431581	49	16.18	17	20
431653	431842	190	4.37	1	41
433421	433435	15	5.13	5	7
433509	433588	80	17.23	18	29
434102	434234	133	3.20	1	24
435507	435544	38	5.74	6	8
436343	436517	175	5.82	3	45
437877	438016	140	205.30	39	644
438263	438283	21	236.14	245.5	296
438827	438868	42	456.76	474	586
439619	439673	55	235.71	245	284
440025	440478	454	5.83	0	108
441571	441608	38	0.97	1	1
442731	443580	850	0.19	0	3
444922	445017	96	0.79	0	4
446173	446210	38	4.47	6	7
446327	446484	158	13.78	1	53
446818	447089	272	28.34	0	490
447822	447954	133	24.41	10	65
448930	448932	3	37.00	55.5	56
449662	449809	148	4.78	5	12
452384	452964	581	181.20	24	1261
454505	454578	74	80.09	74	191
454650	454788	139	30.95	5	153
454859	454931	73	52.55	8	316
455039	455851	813	5250.16	7851.5	8000
458272	458477	206	43.39	6	836
458595	458688	94	2.07	0	13
459034	459183	150	0.81	1	4
460543	460730	188	54.07	12	328
463389	463435	47	4.72	2	15
464117	464256	140	0.29	0	2
465313	465489	177	1.01	0	11
466591	466700	110	5.39	4	18
469409	469586	178	2.52	2	8
470235	470322	88	5.24	4	9
471523	471565	43	1.33	1	2
472166	472370	205	5.55	6	11
472896	473390	495	13.41	4	55
474609	474977	369	0.18	0	1
477369	477459	91	3.40	3	12
478453	478574	122	6.04	6	11
480994	481604	611	0.20	0	3
482571	482598	28	5.11	5	7
484723	484753	31	5.90	6	7
485156	485169	14	24.36	26	29
485392	485675	284	5.79	0	48
486147	486237	91	3.93	3	9
486635	487013	379	7.64	4	25
487386	487403	18	22.11	22	30
488367	488470	104	7.96	8	13
489113	489466	354	1.20	1	6
489731	489928	198	11.92	11	25
491138	491266	129	2.39	2	5
492278	492290	13	15.00	16.5	19
493401	493407	7	2.57	3	3
495301	495340	40	14.85	14	28
495809	495813	5	39.20	49	50
496129	496530	402	7.45	5	39
497284	497299	16	1.50	2	2
499541	499555	15	20.93	21	33
502136	502497	362	3.95	1	25
503221	503223	3	2.00	3	3
503896	503897	2	2.00	4	4
504636	504756	121	6.28	5.5	12
505648	505994	347	1.90	2	6
506394	506476	83	3.77	4	6
508511	508512	2	19.00	38	38
509242	509243	2	6.50	13	13
509745	509755	11	0.45	0.5	1
510437	510515	79	1.04	1	2
512037	512046	10	9.90	11	11
512926	512998	73	32.12	18	109
514518	514548	31	31.71	33	41
515977	516194	218	12.99	12	23
517377	517427	51	8.27	8	13
518256	518311	56	5.46	6	8
519422	519443	22	6.50	7	8
519717	519988	272	0.50	0	2
520068	520124	57	19.81	18.5	37
520194	520202	9	57.00	63	69
520274	520323	50	20.52	20	29
520393	520442	50	149.36	176	191
520512	520542	31	64.87	69	74
520622	520635	14	46.79	50	52
520707	521123	417	16.71	2	91
522354	522365	12	20.75	23	25
523527	523651	125	2.19	2	4
524456	524803	348	47.27	7	384
526847	527075	229	2.13	1	6
574544	574557	14	2.79	3	3
574611	574657	47	0.98	1	1
580034	580266	233	6.91	2	71
580417	580529	113	0.00	0	0
580668	580914	247	0.80	0	21
582580	583220	641	2.59	0	25
584613	584888	276	0.29	0	2
585726	585791	66	3.15	3	9
586236	586428	193	40.78	33	105
586954	587114	161	9.63	6	29
587412	587612	201	1.93	2	4
588396	588862	467	2.05	2	17
589412	589488	77	37.77	43	67
591130	591288	159	3.47	2	13
591769	591927	159	0.62	0	8
592454	592573	120	1.44	2	3
592782	592932	151	0.00	0	0
593263	593266	4	0.00	0	0
593549	593629	81	0.00	0	0
593686	593697	12	0.75	1	1
593725	593888	164	1.39	1	3
594093	594318	226	1.61	2	5
595060	595142	83	1.76	1.5	6
598346	598355	10	7.20	8	8
600936	601038	103	3.17	2	12
602146	602173	28	12.50	13	16
605900	606289	390	0.51	0	10
607418	607522	105	7.63	7	13
608282	608353	72	7.72	2	18
609635	610271	637	32.39	23	145
610985	610986	2	20.00	40	40
612751	612787	37	88.65	82	120
613502	613788	287	133.59	48	551
616591	616606	16	267.25	303	367
617813	617976	164	700.43	498	1563
619141	619142	2	476.00	952	952
620013	621498	1486	53.11	1	800
623065	623081	17	859.00	938	1120
624237	624251	15	2365.13	2900	2942
624363	624364	2	102.00	204	204
624647	624739	93	6.77	4	30
625631	625723	93	0.00	0	0
627489	627800	312	1.11	1	11
628194	628195	2	14.50	29	29
628880	628904	25	23.88	24.5	30
629328	629357	30	18.27	19	19
630423	630564	142	32.90	19	89
631861	631908	48	668.60	805	883
632404	632415	12	1187.58	1287	1627
633187	633341	155	10.79	8	26
633412	633447	36	1.11	1	2
633518	633678	161	2.07	1	9
634567	634808	242	1.50	1	5
635535	635780	246	6.15	0	108
636837	636912	76	0.72	0	3
637663	638015	353	12.59	4	220
639480	639657	178	0.08	0	1
641215	641232	18	0.00	0	0
646639	646640	2	0.00	0	0
646950	647161	212	0.54	0	4
647951	648111	161	23.86	15	52
648253	649073	821	1.23	1	17
649842	649861	20	2.85	3	4
651610	651676	67	0.27	0	1
652496	652646	151	6.77	7	13
653634	653692	59	0.19	0	1
654968	655073	106	0.16	0	3
656109	656110	2	0.50	1	1
658693	659166	474	1.02	1	18
661174	661371	198	2.30	0	9
662323	662442	120	0.62	0	2
663376	663668	293	1.17	0	20
664786	664829	44	6.61	6	9
665549	665552	4	3.00	4	4
666012	666208	197	36.62	5	138
666917	667061	145	6.66	4.5	20
668169	668186	18	2.78	3	3
671098	671120	23	8.00	9	11
672105	672124	20	6.15	7	8
672821	673133	313	7.91	3	34
674529	674540	12	10.08	11	11
675471	675678	208	7.92	1	81
675925	676010	86	0.00	0	0
676854	676868	15	4.47	5	6
677052	677339	288	0.55	0	5
678705	678742	38	0.00	0	0
679916	680326	411	0.04	0	1
681692	681764	73	0.00	0	0
683142	683264	123	0.00	0	0
684171	684436	266	0.88	0	6
686543	686605	63	22.40	23.5	68
687110	687389	280	213.35	31	702
688278	688628	351	4.94	0	38
689205	689216	12	0.25	0	1
689679	689744	66	2.88	1	10
691503	691701	199	1.57	1	6
692467	692474	8	6.50	7	8
693714	693931	218	1.25	1	17
695099	695246	148	27.82	5	127
695907	695918	12	9.33	10	13
697790	697926	137	2.39	1	6
699622	699838	217	3.12	0	20
700721	700946	226	2.77	0	50
702107	702244	138	6.14	1	35
704270	704476	207	15.29	1	172
705587	705801	215	10.25	1	68
706441	706519	79	29.65	29	43
707099	707145	47	33.81	40	43
709075	709505	431	1.85	0	20
710865	711027	163	1.27	1	5
712606	712797	192	8.67	1	50
713230	713405	176	33.14	2	215
714810	714931	122	1.20	1	3
715430	715742	313	7.02	5.5	64
716892	717036	145	2.92	2	24
717652	717653	2	3.00	6	6
719144	719152	9	3.56	4	4
719741	719742	2	2.50	5	5
720808	720857	50	6.30	7	10
721938	721942	5	8.60	11	12
723257	723265	9	5.00	6	6
724339	724670	332	4.40	1	54
726107	726266	160	9.62	6	59
727467	727558	92	4.36	3	10
729227	729576	350	3.79	1	15
730939	731055	117	12.64	10.5	24
732382	733302	921	1.69	0	32
733912	734151	240	1.18	1	3
734575	734586	12	0.92	1	1
734668	734843	176	1.03	1	5
735105	735277	173	45.61	16.5	140
735578	735750	173	1.66	1	4
736252	736282	31	4.77	5	7
737414	737558	145	1.59	1	4
738225	738226	2	4.00	8	8
738929	738961	33	27.21	29.5	33
739694	739710	17	32.29	34.5	42
740437	740545	109	2.50	2	12
742007	742060	54	10.28	10	14
742961	743308	348	3.16	0	17
744980	745123	144	6.68	6	15
746231	746232	2	5.50	11	11
748174	748338	165	42.31	25	145
748546	748837	292	25.92	9	172
749150	749182	33	29.06	27	54
751475	751596	122	40.98	21	95
751813	752134	322	32.01	19	116
752825	752828	4	5.00	6	8
754578	754582	5	3.60	5	5
756350	756493	144	5.75	5	18
757451	757995	545	33.98	8.5	167
758488	758617	130	12.59	11	28
762419	762533	115	9.69	10	17
763137	763149	13	3.85	4	6
764497	764632	136	22.79	23	73
765920	766101	182	1.80	0	10
766432	766834	403	0.45	0	4
767882	767956	75	0.07	0	1
768860	769219	360	0.50	0	15
769958	770067	110	9.88	10	21
772348	772404	57	75.96	51.5	268
773257	773929	673	0.92	0	48
775685	775914	230	21.17	1	371
776950	777026	77	1.27	1	3
778293	778431	139	0.00	0	0
779860	779998	139	8.12	3	97
781146	781283	138	5.89	4	14
782568	782858	291	3.93	1	23
783534	783717	184	810.29	337	2741
785389	785455	67	1829.15	1833.5	2448
785741	785846	106	134.30	16	816
785886	786164	279	0.00	0	0
788532	788570	39	2.72	3	3
791312	791809	498	9.46	5	39
792023	792439	417	7.60	4	32
792617	792623	7	63.00	73	81
793383	793508	126	0.66	1	1
794337	794718	382	4.96	4	17
795490	795501	12	10.25	12	13
801988	802272	285	3.90	2	17
802924	803331	408	2.33	0	67
804043	804394	352	2.26	1	52
806108	806447	340	0.69	0	10
806994	807045	52	9.67	10	25
807694	807788	95	1.86	1	5
808260	808352	93	2.23	2	3
811435	811474	40	1.95	2	2
815021	815025	5	5.00	6	7
816487	816494	8	1.75	2	2
817143	817146	4	2.75	3	5
817933	817938	6	7.50	9	9
820648	820658	11	4.82	5	6
822763	822766	4	6.75	9	9
823316	823319	4	4.50	6	6
824586	824592	7	8.57	10	10
827367	827376	10	2.90	3	4
827806	827813	8	50.25	57	76
829311	829312	2	6.00	12	12
829811	831709	1899	3.45	0	76
832226	832311	86	8.05	7	15
834460	834464	5	0.00	0	0
834993	835009	17	0.00	0	0
836063	836067	5	0.00	0	0
837091	837093	3	0.00	0	0
838666	838671	6	0.00	0	0
839632	839657	26	0.50	1	1
841316	841395	80	0.65	0	2
845709	845794	86	2.23	2	6
846755	846894	140	1.57	2	2
847075	847181	107	6.90	2	24
848370	848724	355	5.69	0	54
849838	850181	344	587.89	11	3065
851580	851861	282	14.60	2	56
853074	853417	344	10.79	2	61
856031	856194	164	1.10	0	4
857224	857582	359	2.96	0	30
858591	858807	217	17.02	19	69
859357	859625	269	0.29	0	3
860766	860877	112	2.42	2	11
862990	862998	9	13.56	15.5	16
864928	865022	95	7.31	7.5	12
867955	867956	2	6.00	12	12
868527	869508	982	15.52	1	485
869677	869994	318	59.89	19	304
870511	870596	86	92.78	14	837
872337	872703	367	4.95	2	20
873169	873335	167	12.80	4	132
874422	874772	351	689.36	132.5	3512
875325	875553	229	2.04	1	7
876166	876297	132	1.36	1	3
878470	878587	118	2.69	3	6
880637	880643	7	13.57	16	16
881100	881241	142	5.52	5	18
881653	881719	67	6.72	6	25
882038	882239	202	35.09	17	168
882522	882526	5	4.80	6	6
882854	883036	183	0.38	0	4
883119	883314	196	0.54	0	2
883843	884079	237	0.53	0	3
884416	884426	11	0.00	0	0
884757	885113	357	2.64	0	55
886056	886057	2	4.50	9	9
886361	886507	147	4.57	4.5	8
887402	887459	58	1.74	2	3
888261	888812	552	0.23	0	2
890319	890399	81	0.00	0	0
891294	891647	354	13.20	1	391
891978	892273	296	1.05	1	4
893129	893369	241	0.19	0	1
893812	894200	389	0.43	0	7
895125	895128	4	0.75	1	1
895197	895391	195	1.18	1	2
896145	896293	149	1.28	1	6
896792	896897	106	0.76	1	2
896964	897692	729	0.19	0	2
897867	898037	171	0.00	0	0
898782	898785	4	1.75	2	3
899032	899634	603	1.11	1	7
900211	900325	115	1.08	1	5
900617	901346	730	0.11	0	2
901398	901528	131	0.00	0	0
901940	901988	49	0.00	0	0
902172	903123	952	0.76	1	4
903553	904228	676	0.00	0	0
904541	904759	219	0.11	0	1
904831	904959	129	2.78	3	5
906691	906716	26	11.77	12	17
906942	907107	166	4.22	3	23
908110	908195	86	247.84	67	748
908478	908620	143	175.88	119	518
910388	910578	191	2.61	1	15
911281	911318	38	9.58	10	12
912501	913018	518	9.19	6	33
913364	913551	188	3.22	3	7
914164	914514	351	8.42	1	54
915235	915583	349	2.04	0	32
915893	916159	267	30.50	35	54
916484	916620	137	5.06	4	15
917191	917327	137	3.05	1	22
918567	918865	299	1.35	0.5	13
919280	919366	87	5.10	5	9
920210	920359	150	0.91	0	8
921443	921629	187	3.40	2	36
922518	922642	125	6.49	7	11
924128	924175	48	3.33	5	5
924374	924910	537	45.43	2	334
926891	927644	754	12.47	5	82
929221	929288	68	0.07	0	1
932220	932539	320	0.11	0	1
934187	934338	152	0.70	0	9
935230	935449	220	12.97	4	65
937217	937300	84	0.74	0	5
938729	939150	422	2.71	1	12
940411	940673	263	3.95	2	38
941010	941185	176	7.93	3	60
944705	944733	29	31.17	34	37
945030	945238	209	5.33	3	18
946190	946298	109	2.27	2	4
946695	946741	47	2.98	3	4
947339	947482	144	1042.38	504	3270
948014	948021	8	510.00	584	587
948190	948216	27	99.44	90	227
949252	949258	7	22.57	26.5	27
950210	950231	22	42.18	43	52
951162	951172	11	115.64	126.5	140
951905	952064	160	253.19	233	697
952299	952375	77	57.48	42.5	155
953615	953761	147	5.84	1	24
954587	954606	20	2.70	3	3
955627	955631	5	8.80	11	11
957257	957326	70	7.84	8	11
958110	958176	67	17.31	18.5	28
958525	958568	44	29.98	25	55
958968	958984	17	30.18	32	36
960468	960508	41	9.27	9	15
962068	962465	398	0.30	0	8
963771	964661	891	1.68	0	16
965160	965250	91	1.92	3	4
968704	968900	197	6.34	6	11
970798	970799	2	6.00	12	12
972045	972137	93	25.86	28	36
972993	973046	54	30.39	35	43
974289	974871	583	0.99	0	20
975991	976187	197	9.22	3	150
977649	977652	4	0.75	1	1
978325	978517	193	2.09	1	12
979886	979920	35	45.54	45	64
980548	980552	5	26.60	34	34
981654	981761	108	17.98	17	63
982834	982974	141	64.06	22	308
984227	984229	3	4.00	6	6
1024617	1024619	3	0.00	0	0
1024783	1025467	685	0.02	0	1
1025858	1026080	223	0.00	0	0
1027731	1027738	8	0.00	0	0
1028600	1028927	328	0.07	0	7
1029040	1029052	13	0.00	0	0
1040733	1040735	3	0.00	0	0
1040899	1041068	170	3.08	0	25
1041225	1041530	306	0.00	0	0
1042749	1044034	1286	0.16	0	4
1045157	1045427	271	0.39	0	1
1045855	1046144	290	116.48	1	773
1046601	1047093	493	0.00	0	0
1047553	1047677	125	0.00	0	0
1048050	1048141	92	2.38	2	8
1048988	1049230	243	0.81	1	5
1049426	1049451	26	2.12	2	4
1049992	1050158	167	0.22	0	2
1050485	1050690	206	0.14	0	1
1050832	1050833	2	0.00	0	0
1051146	1051522	377	0.21	0	1
1051781	1051791	11	0.91	1	1
1052437	1052445	9	5.11	6	6
1053670	1054229	560	0.13	0	6
1054890	1055454	565	0.56	0	5
1055809	1056013	205	0.32	0	1
1056182	1056483	302	3.04	0	16
1057462	1057680	219	0.07	0	1
1057855	1058349	495	1.77	0	59
1058569	1058996	428	1.40	0	24
1059276	1059646	371	0.07	0	2
1060058	1060087	30	33.97	28	63
1060328	1060392	65	1.89	2	3
1060951	1061328	378	0.08	0	1
1061524	1061543	20	0.95	1	1
1062318	1062554	237	0.28	0	1
1062936	1063080	145	1.15	1	3
1063942	1064058	117	0.09	0	1
1064488	1064512	25	0.60	0	2
1066297	1066359	63	2.06	1.5	5
1067095	1067183	89	0.66	0	2
1067730	1068183	454	0.62	0	4
1068577	1068888	312	0.66	0	10
1069321	1069963	643	2.81	0	83
1070465	1070999	535	2.98	0	112
1071390	1071391	2	3.50	7	7
1072289	1072338	50	1.52	1	5
1072678	1072867	190	0.93	1	2
1072960	1072980	21	0.90	1	1
1073221	1073435	215	4.01	2	14
1076950	1077229	280	3.37	3	17
1077725	1077822	98	54.32	36	160
1078513	1078534	22	226.32	215	565
1080593	1081499	907	0.69	0	4
1082850	1083231	382	4.15	1	54
1084108	1084434	327	0.81	0	13
1085824	1086067	244	6.10	2	29
1086632	1086891	260	0.97	1	4
1087558	1087745	188	3.39	3	10
1088298	1088393	96	0.98	1	7
1089264	1089416	153	2.27	0	12
1091180	1091184	5	1.60	2	2
1092975	1093367	393	3.75	3	15
1094753	1094861	109	1.08	1	2
1095456	1095724	269	2.41	1	17
1096076	1096169	94	2.01	1	11
1096854	1097082	229	0.66	0	4
1097992	1098275	284	51.10	8	197
1100202	1100207	6	845.00	1018	1029
1100745	1100841	97	4321.39	4093.5	7978
1101037	1101082	46	1056.87	1089	1583
1101437	1101538	102	63.77	2	471
1101659	1101763	105	17.76	16	36
1102745	1102761	17	15.88	18	19
1105147	1105153	7	334.43	394.5	438
1105448	1105754	307	5.17	0	103
1106766	1106769	4	0.75	1	1
1107517	1107653	137	38.64	32	75
1108797	1108798	2	18.00	36	36
1109777	1109778	2	54.50	109	109
1111759	1111760	2	28.00	56	56
1112652	1112661	10	386.70	434	435
1114321	1114322	2	1.50	3	3
1115060	1115209	150	0.85	1	3
1115699	1115778	80	2.54	2	9
1116796	1116914	119	2.24	2	5
1117281	1117863	583	0.46	0	5
1119064	1119083	20	3.80	4	4
1119795	1119797	3	6.67	10	10
1121763	1121777	15	2.27	3	3
1122810	1123217	408	0.33	0	9
1123728	1123898	171	2.22	2	6
1125576	1125642	67	19.55	19	54
1126477	1127236	760	0.14	0	15
1134000	1134186	187	1.08	1	3
1134586	1136285	1700	0.52	0	5
1136820	1136838	19	0.00	0	0
1136977	1137941	965	1.35	1	7
1138422	1138552	131	0.00	0	0
1138781	1139374	594	4.65	4	17
